#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.415729,0.356194,0.34899
0.336327,0.415729,0.400732
0.502567,0.336327,0.323339
0.498516,0.502567,0.476978
0.500644,0.498516,0.473688
0.488382,0.500644,0.476897
0.456253,0.488382,0.464833
0.428856,0.456253,0.436965
0.43834,0.428856,0.410414
0.3879,0.43834,0.421353
0.483138,0.3879,0.373372
0.194735,0.483138,0.462116
0.197628,0.194735,0.203384
0.227769,0.197628,0.200144
0.283074,0.227769,0.223267
0.382323,0.283074,0.273217
0.195083,0.382323,0.364527
0.314194,0.195083,0.197396
0.202484,0.314194,0.30001
0.133515,0.202484,0.205558
0.198498,0.133515,0.144255
0.154391,0.198498,0.193932
0.108842,0.154391,0.161236
0.100472,0.108842,0.120274
