#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00584519,0.00572093,-0.0107812
0.00514934,0.00584519,-0.0200044
0.0057259,0.00514934,-0.0170645
0.00571596,0.0057259,-0.0203613
0.00559667,0.00571596,-0.00758064
0.00565135,0.00559667,-0.00907749
0.00485608,0.00565135,-0.010531
0.00571596,0.00485608,-0.0180657
0.00569608,0.00571596,-0.0170597
0.00571099,0.00569608,-0.0179565
0.00570602,0.00571099,-0.0178111
0.00571099,0.00570602,-0.0182306
0.00570105,0.00571099,-0.0185639
0.00567123,0.00570105,-0.019495
0.00570105,0.00567123,-0.0202932
0.00571596,0.00570105,-0.0209899
0.00563146,0.00571596,-0.021252
0.0056762,0.00563146,-0.0215637
0.0055917,0.0056762,-0.0226898
0.00564638,0.0055917,-0.0236129
0.00569608,0.00564638,-0.0239478
0.0056762,0.00569608,-0.0245902
0.00569608,0.0056762,-0.0253148
0.00563146,0.00569608,-0.0257956
