#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.5391,0.464355,0.474419
0.500718,0.5391,0.560805
0.504024,0.500718,0.517542
0.46271,0.504024,0.519689
0.479957,0.46271,0.471184
0.257775,0.479957,0.489873
0.278864,0.257775,0.245805
0.289511,0.278864,0.27317
0.384088,0.289511,0.282178
0.490236,0.384088,0.387237
0.478282,0.490236,0.508229
0.351209,0.478282,0.494748
0.362248,0.351209,0.347945
0.425978,0.362248,0.359689
0.426475,0.425978,0.433408
0.422613,0.426475,0.432482
0.485385,0.422613,0.42739
0.485563,0.485385,0.500754
0.432519,0.485563,0.50054
0.528364,0.432519,0.439084
0.493377,0.528364,0.550271
0.59028,0.493377,0.510621
0.476015,0.59028,0.617116
0.438896,0.476015,0.49412
