#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.289277,0.401623,0.427376
0.249604,0.289277,0.30502
0.249614,0.249604,0.257858
0.261398,0.249614,0.25645
0.271777,0.261398,0.269822
0.329026,0.271777,0.275759
0.108772,0.329026,0.331461
0.133435,0.108772,0.149656
0.136368,0.133435,0.174472
0.167592,0.136368,0.184614
0.173293,0.167592,0.194201
0.117987,0.173293,0.193012
0.129732,0.117987,0.134239
0.236929,0.129732,0.143535
0.278362,0.236929,0.243518
0.269276,0.278362,0.280524
0.24847,0.269276,0.27897
0.258068,0.24847,0.259895
0.286787,0.258068,0.269224
0.31911,0.286787,0.298426
0.220676,0.31911,0.329078
0.23757,0.220676,0.23445
0.188502,0.23757,0.250348
0.15618,0.188502,0.203316
