#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0938809,0.02687,0.0221564
0.0942885,0.0938809,0.0885045
0.0885974,0.0942885,0.0879823
0.0444056,0.0885974,0.086984
0.0712457,0.0444056,0.0509179
0.0451462,0.0712457,0.0716706
0.0646749,0.0451462,0.0543938
0.065987,0.0646749,0.0685971
0.08228,0.065987,0.0703258
0.0791139,0.08228,0.0873852
0.0662356,0.0791139,0.0864736
0.104647,0.0662356,0.0748119
0.0712557,0.104647,0.107597
0.061966,0.0712557,0.0843805
0.0449473,0.061966,0.073978
0.0990999,0.0449473,0.0602151
0.0747449,0.0990999,0.10485
0.11256,0.0747449,0.0868765
0.101168,0.11256,0.118556
0.107241,0.101168,0.110345
0.060614,0.107241,0.115808
0.0526117,0.060614,0.0792482
0.0355235,0.0526117,0.0691396
0.034097,0.0355235,0.0551504
