#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0692277,0.0730947,0.0773882
0.0787063,0.0692277,0.070054
0.0592522,0.0787063,0.0760633
0.0490628,0.0592522,0.0603378
0.0483222,0.0490628,0.0548042
0.0615236,0.0483222,0.0523592
0.0395395,0.0615236,0.0678739
0.0362392,0.0395395,0.0450767
0.00587004,0.0362392,0.0416766
0.00587004,0.00587004,0.0169195
0.00587004,0.00587004,0.0170385
0.0107709,0.00587004,0.0208147
0.0238579,0.0107709,0.0193955
0.0168596,0.0238579,0.0333901
0.0202792,0.0168596,0.028344
0.0140215,0.0202792,0.0326683
0.00587004,0.0140215,0.0288521
0.00587004,0.00587004,0.00726649
0.00587004,0.00587004,0.0110537
0.00587004,0.00587004,0.00571894
0.00587004,0.00587004,0.0020353
0.00587004,0.00587004,0.0132712
0.00587004,0.00587004,0.0101584
0.00587004,0.00587004,0.00949699
