#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0030568,0.00352898,-0.0114544
0.00331029,0.0030568,-0.00306341
0.00374271,0.00331029,-0.00226717
0.00355881,0.00374271,0.00198659
0.00357869,0.00355881,-0.000320612
0.00369301,0.00357869,-0.00236555
0.00542768,0.00369301,0.0133632
0.00577561,0.00542768,-0.00517511
0.00561158,0.00577561,-0.00365214
0.00554697,0.00561158,-0.0025304
0.0058104,0.00554697,-0.00849256
0.00548235,0.0058104,-0.00826157
0.00546744,0.00548235,-0.00759945
0.00335005,0.00546744,-0.011203
0.00345443,0.00335005,-0.0104987
0.00314129,0.00345443,-0.0071016
0.00363336,0.00314129,-0.00706411
0.00353396,0.00363336,-0.0034886
0.00374271,0.00353396,-0.00165792
0.00552212,0.00374271,-0.00253768
0.0057607,0.00552212,-0.00805368
0.00558176,0.0057607,-0.00909641
0.00535312,0.00558176,-0.0108184
0.00578058,0.00535312,-0.014849
