#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.684524,0.492587,0.486184
0.544895,0.684524,0.629586
0.696139,0.544895,0.526085
0.596945,0.696139,0.640401
0.587357,0.596945,0.57568
0.705812,0.587357,0.572999
0.590658,0.705812,0.656494
0.458684,0.590658,0.577418
0.596617,0.458684,0.473523
0.584728,0.596617,0.585479
0.365479,0.584728,0.579139
0.512871,0.365479,0.395051
0.666556,0.512871,0.520364
0.629566,0.666556,0.633497
0.693769,0.629566,0.610887
0.475503,0.693769,0.653477
0.503288,0.475503,0.488799
0.597199,0.503288,0.514577
0.483342,0.597199,0.588711
0.379107,0.483342,0.498165
0.623224,0.379107,0.40608
0.56511,0.623224,0.60402
0.50119,0.56511,0.561308
0.409526,0.50119,0.512109
