#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.01334
0.00587004,0.00587004,0.0160953
0.00587004,0.00587004,0.0177049
0.00587004,0.00587004,0.0176852
0.00587004,0.00587004,0.0180039
0.00587004,0.00587004,0.0184699
0.00587004,0.00587004,0.0183463
0.00587004,0.00587004,0.019551
0.00587004,0.00587004,0.0200417
0.00587004,0.00587004,0.0207997
0.00587004,0.00587004,0.0207617
0.00587004,0.00587004,0.0212179
0.00587004,0.00587004,0.0215813
0.00587004,0.00587004,0.0210895
0.00587004,0.00587004,0.0217955
0.0261493,0.00587004,0.0221178
0.0471095,0.0261493,0.0446267
0.0481483,0.0471095,0.0581037
0.0471144,0.0481483,0.0553664
0.0530292,0.0471144,0.0539862
0.0603258,0.0530292,0.0604942
0.0764895,0.0603258,0.0685873
0.0694315,0.0764895,0.0852198
0.0632136,0.0694315,0.0778317
