#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.333434,0.300232,0.303535
0.271399,0.333434,0.328484
0.590682,0.271399,0.270899
0.692387,0.590682,0.524716
0.90505,0.692387,0.598135
0.726141,0.90505,0.711127
0.721454,0.726141,0.632925
0.489112,0.721454,0.633072
0.419412,0.489112,0.484129
0.484753,0.419412,0.430314
0.396116,0.484753,0.479298
0.0725331,0.396116,0.409685
0.145866,0.0725331,0.126793
0.208618,0.145866,0.166703
0.293462,0.208618,0.215991
0.333902,0.293462,0.285441
0.281613,0.333902,0.321182
0.327634,0.281613,0.276273
0.419706,0.327634,0.314481
0.376354,0.419706,0.39212
0.304845,0.376354,0.359344
0.305526,0.304845,0.301854
0.389232,0.305526,0.300465
0.471636,0.389232,0.370485
