#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.567093,0.484704,0.462023
0.751788,0.567093,0.519132
0.583033,0.751788,0.629833
0.590489,0.583033,0.536626
0.501966,0.590489,0.540308
0.589862,0.501966,0.477531
0.568524,0.589862,0.537067
0.639059,0.568524,0.521425
0.734998,0.639059,0.569247
0.611583,0.734998,0.622092
0.785771,0.611583,0.552585
0.686174,0.785771,0.647067
0.705514,0.686174,0.596501
0.509113,0.705514,0.606629
0.61294,0.509113,0.481462
0.667833,0.61294,0.554611
0.609943,0.667833,0.586694
0.640551,0.609943,0.551006
0.571522,0.640551,0.570253
0.573102,0.571522,0.525383
0.587556,0.573102,0.525897
0.791462,0.587556,0.535845
0.997008,0.791462,0.650587
0.988841,0.997008,0.727256
