#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0994577,0.0927974,0.096339
0.0889006,0.0994577,0.105808
0.0794121,0.0889006,0.0951749
0.100422,0.0794121,0.0863625
0.110119,0.100422,0.108644
0.0863011,0.110119,0.118279
0.0954516,0.0863011,0.0938773
0.0881898,0.0954516,0.1034
0.106143,0.0881898,0.0952997
0.0891889,0.106143,0.112893
0.079099,0.0891889,0.0948739
0.0524924,0.079099,0.0844811
0.0736613,0.0524924,0.0572589
0.0859034,0.0736613,0.0796699
0.074228,0.0859034,0.0914709
0.0690488,0.074228,0.0790272
0.0590981,0.0690488,0.0740123
0.0769716,0.0590981,0.0641869
0.0754457,0.0769716,0.0838576
0.0633726,0.0754457,0.0823543
0.0657137,0.0633726,0.0699134
0.0527111,0.0657137,0.072138
0.0620455,0.0527111,0.058159
0.0529894,0.0620455,0.0662959
