#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.266935,0.314776,0.317376
0.30822,0.266935,0.268751
0.416306,0.30822,0.300769
0.409576,0.416306,0.395795
0.442893,0.409576,0.397633
0.444722,0.442893,0.423786
0.465006,0.444722,0.42584
0.526808,0.465006,0.442544
0.486244,0.526808,0.495318
0.479107,0.486244,0.464029
0.422827,0.479107,0.458604
0.419358,0.422827,0.41117
0.336183,0.419358,0.408112
0.359549,0.336183,0.337635
0.381165,0.359549,0.35413
0.466015,0.381165,0.372277
0.394436,0.466015,0.441984
0.387199,0.394436,0.380074
0.302827,0.387199,0.371943
0.302255,0.302827,0.300067
0.296837,0.302255,0.300978
0.322599,0.296837,0.29898
0.380956,0.322599,0.318987
0.388308,0.380956,0.370449
