#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.164674,0.115979,0.119392
0.201609,0.164674,0.158391
0.15541,0.201609,0.191853
0.132536,0.15541,0.152954
0.123102,0.132536,0.136321
0.180003,0.123102,0.124961
0.1116,0.180003,0.176847
0.142541,0.1116,0.11932
0.160802,0.142541,0.143999
0.157244,0.160802,0.160121
0.198717,0.157244,0.156875
0.121337,0.198717,0.19407
0.121278,0.121337,0.126302
0.167537,0.121278,0.128274
0.132804,0.167537,0.168486
0.0677317,0.132804,0.140981
0.2251,0.0677317,0.0876413
0.186996,0.2251,0.216462
0.133132,0.186996,0.186595
0.100626,0.133132,0.140616
0.119901,0.100626,0.110277
0.145121,0.119901,0.123227
0.222962,0.145121,0.151186
0.155678,0.222962,0.216115
