#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,-0.00681221
0.00587004,0.00587004,-0.00335092
0.00587004,0.00587004,-0.000777278
0.00587004,0.00587004,0.00162864
0.00587004,0.00587004,0.00277019
0.00587004,0.00587004,0.00347736
0.00587004,0.00587004,0.00365397
0.00587004,0.00587004,0.00440601
0.00587004,0.00587004,0.00525012
0.00587004,0.00587004,0.0067532
0.00587004,0.00587004,0.00684095
0.00587004,0.00587004,0.00776014
0.00587004,0.00587004,0.00712394
0.00587004,0.00587004,0.00561834
0.00587004,0.00587004,0.00483356
0.00587004,0.00587004,0.00381838
0.00587004,0.00587004,0.00316397
0.00587004,0.00587004,0.00237496
0.00587004,0.00587004,0.0019599
0.00587004,0.00587004,0.00199417
0.00587004,0.00587004,0.00188378
0.00587004,0.00587004,0.00223398
0.00587004,0.00587004,0.00267178
0.00587004,0.00587004,0.00191643
