#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.166747,0.105492,0.119655
0.136721,0.166747,0.166791
0.123624,0.136721,0.137953
0.145668,0.123624,0.12557
0.20408,0.145668,0.152256
0.241487,0.20408,0.196164
0.206426,0.241487,0.239329
0.173631,0.206426,0.201518
0.208394,0.173631,0.173453
0.264356,0.208394,0.206525
0.248783,0.264356,0.257698
0.2519,0.248783,0.246779
0.236392,0.2519,0.246394
0.167915,0.236392,0.230899
0.134539,0.167915,0.171613
0.159649,0.134539,0.142828
0.132715,0.159649,0.163854
0.123952,0.132715,0.140836
0.115631,0.123952,0.129559
0.0888509,0.115631,0.12126
0.0659026,0.0888509,0.0981582
0.0594211,0.0659026,0.0795595
0.0531684,0.0594211,0.0736505
0.0213926,0.0531684,0.0684727
