#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.0631142,0.102311,0.0995205
0.0426709,0.0631142,0.0622777
0.045837,0.0426709,0.0423015
0.0350463,0.045837,0.0475011
0.0582382,0.0350463,0.0369712
0.0595106,0.0582382,0.0614296
0.0629004,0.0595106,0.0622898
0.0662256,0.0629004,0.0656557
0.0404342,0.0662256,0.0691503
0.0389133,0.0404342,0.0438062
0.0428299,0.0389133,0.0408342
0.0575821,0.0428299,0.0411204
0.0756594,0.0575821,0.0547144
0.107291,0.0756594,0.0716903
0.118678,0.107291,0.103949
0.163765,0.118678,0.114991
0.18224,0.163765,0.159381
0.166419,0.18224,0.176605
0.116457,0.166419,0.161083
0.0986177,0.116457,0.112588
0.0995571,0.0986177,0.0956981
0.0864552,0.0995571,0.0982949
0.0893579,0.0864552,0.0853264
0.0911572,0.0893579,0.0894739
