#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00582034,0.00580543,0.0131452
0.00587004,0.00582034,0.0145244
0.00586507,0.00587004,0.0197905
0.00473679,0.00586507,0.0236035
0.00576567,0.00473679,0.0152227
0.00549229,0.00576567,0.0103629
0.0274068,0.00549229,0.0135924
0.0341616,0.0274068,0.0407045
0.0506534,0.0341616,0.0447243
0.0529099,0.0506534,0.0513631
0.0365126,0.0529099,0.056014
0.0274813,0.0365126,0.0414159
0.0122322,0.0274813,0.0342544
0.00273869,0.0122322,0.0185868
0.00113822,0.00273869,-0.000533534
0.00181917,0.00113822,-0.002679
0.00530342,0.00181917,-0.00310546
0.00172473,0.00530342,0.00580104
0.00580046,0.00172473,0.006119
0.00580046,0.00580046,0.0163798
0.00579052,0.00580046,0.0169805
0.00585016,0.00579052,0.0139889
0.00587004,0.00585016,0.0108288
0.00584022,0.00587004,0.0149246
