#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.00587004,0.00587004,0.00862727
0.00587004,0.00587004,0.000805777
0.00587004,0.00587004,0.000529757
0.00587004,0.00587004,-0.0050509
0.00587004,0.00587004,-0.00433604
0.00587004,0.00587004,-0.00469918
0.00587004,0.00587004,-0.0019357
0.00587004,0.00587004,0.0123707
0.00587004,0.00587004,0.00957097
0.00587004,0.00587004,0.011366
0.00587004,0.00587004,0.00863062
0.00587004,0.00587004,0.00508397
0.00587004,0.00587004,0.00358096
0.00587004,0.00587004,0.00665597
0.00951335,0.00587004,0.0136494
0.00587004,0.00951335,0.0289902
0.00587004,0.00587004,0.0231846
0.00675975,0.00587004,0.0234822
0.00587004,0.00675975,0.0215581
0.00587004,0.00587004,0.00910294
0.00587004,0.00587004,0.0110512
0.00587004,0.00587004,0.0155001
0.00587004,0.00587004,0.0105866
0.00587004,0.00587004,0.0088666
