#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.993852,0.969218,0.837942
1.01297,0.993852,0.849172
0.989045,1.01297,0.858632
0.871699,0.989045,0.85529
0.976058,0.871699,0.819859
0.881242,0.976058,0.85948
0.937646,0.881242,0.834681
0.940112,0.937646,0.854298
0.986217,0.940112,0.856827
1.02196,0.986217,0.873502
1.02093,1.02196,0.883789
1.00692,1.02093,0.884696
1.00903,1.00692,0.881975
0.983473,1.00903,0.883049
1.00936,0.983473,0.876723
0.951822,1.00936,0.883513
0.986754,0.951822,0.86819
0.993588,0.986754,0.877887
0.909022,0.993588,0.879733
0.905567,0.909022,0.855398
0.656083,0.905567,0.854375
0.727861,0.656083,0.742631
0.699157,0.727861,0.778231
0.776332,0.699157,0.75491
