#expected_P_avg,naive_P_avg,global_best_predicted_P_avg
0.200252,0.0993285,0.113477
0.1393,0.200252,0.190434
0.0904017,0.1393,0.139431
0.176022,0.0904017,0.102376
0.118256,0.176022,0.173184
0.1067,0.118256,0.129501
0.180898,0.1067,0.120359
0.169108,0.180898,0.174692
0.120572,0.169108,0.164908
0.154679,0.120572,0.128779
0.122312,0.154679,0.155139
0.150414,0.122312,0.130196
0.15955,0.150414,0.154576
0.149211,0.15955,0.163245
0.1662,0.149211,0.154077
0.11674,0.1662,0.167643
0.112684,0.11674,0.127334
0.143898,0.112684,0.123297
0.183423,0.143898,0.148035
0.187583,0.183423,0.181337
0.190863,0.187583,0.183566
0.175604,0.190863,0.186393
0.200884,0.175604,0.174218
0.201883,0.200884,0.195076
