date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,64,0.664105,0.205282,0.183477
2020-01-03,64,0.739394,0.496723,0.435614
2020-01-06,64,0.640619,-0.314773,-0.245054
2020-01-07,64,0.690323,-0.085234,-0.089247
2020-01-08,64,0.712346,-0.047204,-0.024790
2020-01-09,64,0.729446,0.000864,0.015570
2020-01-10,64,0.715789,-0.126723,-0.136814
2020-01-13,64,0.714605,0.136138,0.114368
2020-01-14,64,0.708550,-0.061705,-0.071595
2020-01-15,64,0.730060,0.039904,0.055090
2020-01-16,64,0.734016,0.041921,0.039553
2020-01-17,64,0.725694,-0.090900,-0.079532
2020-01-21,64,0.723594,-0.081539,-0.044781
2020-01-22,64,0.766537,-0.256567,-0.218851
2020-01-23,64,0.783372,0.025306,0.029857
2020-01-24,64,0.758287,-0.299263,-0.295477
2020-01-27,64,0.811535,-0.527299,-0.488264
2020-01-28,64,0.788976,0.081873,0.075744
2020-01-29,64,0.759684,0.050085,0.045228
2020-01-30,64,0.796697,0.038945,0.033929
2020-01-31,64,0.823541,-0.330996,-0.315530
2020-02-03,64,0.758219,0.180181,0.136274
2020-02-04,64,0.762337,-0.060264,-0.059523
2020-02-05,64,0.715818,0.089270,0.085123
2020-02-06,64,0.710750,0.194002,0.183359
2020-02-07,64,0.797734,-0.152365,-0.134394
2020-02-10,64,0.820417,-0.139880,-0.134860
2020-02-11,64,0.817760,0.106267,0.100156
2020-02-12,64,0.724886,0.132402,0.123105
2020-02-13,64,0.734667,0.236879,0.188778
2020-02-14,64,0.765978,-0.262905,-0.245894
2020-02-18,64,0.716259,-0.053733,-0.044031
2020-02-19,64,0.710050,-0.094166,-0.075862
2020-02-20,64,0.705672,0.472040,0.392815
2020-02-21,64,0.640178,-0.044610,-0.018986
2020-02-24,64,0.680946,-0.375174,-0.296363
2020-02-25,64,0.626619,-0.482257,-0.390994
2020-02-26,64,0.627777,-0.271453,-0.233374
2020-02-27,64,0.638950,0.023097,0.030916
2020-02-28,64,0.569801,0.028764,0.021388
2020-03-02,64,0.598536,0.395246,0.311410
2020-03-03,64,0.555964,0.087731,0.053705
2020-03-04,64,0.487239,-0.225450,-0.157372
2020-03-05,64,0.590758,-0.385796,-0.297053
2020-03-06,64,0.555748,-0.246008,-0.193466
2020-03-09,64,0.497389,-0.709422,-0.512021
2020-03-10,64,0.488547,0.592125,0.418201
2020-03-11,64,0.313843,-0.082737,-0.059793
2020-03-12,64,0.484967,-0.665786,-0.466502
2020-03-13,64,0.469196,0.258872,0.167529
2020-03-16,64,0.357721,-0.315261,-0.186048
2020-03-17,64,0.332163,-0.439520,-0.259325
2020-03-18,64,0.346868,-0.506555,-0.301467
2020-03-19,64,0.293262,0.637182,0.352296
2020-03-20,64,0.162165,0.256957,0.102770
2020-03-23,64,0.237634,-0.082257,-0.047716
2020-03-24,64,0.231760,0.353277,0.174893
2020-03-25,64,0.146265,0.020841,-0.000818
2020-03-26,64,0.219830,0.239664,0.110029
2020-03-27,64,0.187734,-0.106747,-0.057485
2020-03-30,64,0.175807,-0.099736,-0.042543
2020-03-31,64,0.377388,-0.012773,-0.011120
2020-04-01,64,0.280344,-0.366339,-0.214883
2020-04-02,64,0.270957,-0.314862,-0.191528
2020-04-03,64,0.449387,-0.091669,-0.083807
2020-04-06,64,0.304409,0.445570,0.250848
2020-04-07,64,0.131782,0.419468,0.162923
2020-04-08,64,0.196232,-0.150640,-0.045567
2020-04-09,64,0.228616,0.218060,0.109971
2020-04-13,64,0.194033,0.140892,0.060797
2020-04-14,64,0.221879,-0.097962,-0.058052
2020-04-15,64,0.352231,-0.485138,-0.297655
2020-04-16,64,0.270659,-0.490060,-0.259314
2020-04-17,64,0.359844,0.533349,0.323785
2020-04-20,64,0.208876,-0.083796,-0.050734
2020-04-21,64,0.211342,-0.142665,-0.073921
2020-04-22,64,0.228115,-0.155822,-0.062676
2020-04-23,64,0.360018,0.376615,0.249410
2020-04-24,64,0.164816,-0.011045,-0.009943
2020-04-27,64,0.380068,0.294125,0.182785
2020-04-28,64,0.204964,0.115057,0.041902
2020-04-29,64,0.207580,-0.128310,-0.060474
2020-04-30,64,0.212772,0.118322,0.058756
2020-05-01,64,0.237549,-0.194526,-0.092208
2020-05-04,64,0.258006,-0.326867,-0.171920
2020-05-05,64,0.300464,-0.176375,-0.088945
2020-05-06,64,0.353478,-0.414896,-0.260300
2020-05-07,64,0.356901,0.402449,0.247338
2020-05-08,64,0.267970,0.224106,0.130223
2020-05-11,64,0.243333,0.203745,0.109890
