date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.322747,0.232096,0.145330
2020-01-03,8,0.222013,0.080015,0.061200
2020-01-06,8,0.205382,-0.121932,-0.068944
2020-01-07,8,0.246561,-0.093891,-0.062312
2020-01-08,8,0.275829,-0.066567,-0.070564
2020-01-09,8,0.278539,-0.157529,-0.091921
2020-01-10,8,0.368592,0.074919,0.040144
2020-01-13,8,0.341646,0.164430,0.092989
2020-01-14,8,0.376776,0.117421,0.089232
2020-01-15,8,0.318487,-0.259598,-0.147887
2020-01-16,8,0.429329,0.140041,0.118388
2020-01-17,8,-0.006950,0.112576,0.031317
2020-01-21,8,0.008190,0.035441,-0.003808
2020-01-22,8,0.059500,-0.004850,-0.015838
2020-01-23,8,-0.011542,-0.072377,-0.035527
2020-01-24,8,0.008374,-0.161460,-0.044677
2020-01-27,8,0.262620,-0.219805,-0.097227
2020-01-28,8,0.226911,-0.148009,-0.084646
2020-01-29,8,0.243269,-0.115172,-0.061604
2020-01-30,8,0.271044,0.094993,0.077947
2020-01-31,8,0.232043,-0.066511,-0.059196
2020-02-03,8,0.128589,0.005908,-0.012629
2020-02-04,8,0.195774,-0.089427,-0.067467
2020-02-05,8,0.248808,0.248139,0.150012
2020-02-06,8,0.117812,0.014025,0.018739
2020-02-07,8,0.244531,-0.159143,-0.082833
2020-02-10,8,0.037504,-0.218839,-0.098139
2020-02-11,8,0.063106,0.294695,0.119857
2020-02-12,8,-0.002529,0.324015,0.109124
2020-02-13,8,0.008211,-0.150875,-0.055482
2020-02-14,8,0.038443,-0.224175,-0.089559
2020-02-18,8,-0.008311,0.019308,0.017695
2020-02-19,8,-0.019242,0.240695,0.065978
2020-02-20,8,-0.006623,0.405783,0.154046
2020-02-21,8,-0.028163,-0.374006,-0.114118
2020-02-24,8,-0.013449,-0.057350,-0.004346
2020-02-25,8,-0.016289,-0.363658,-0.129187
2020-02-26,8,0.068247,-0.302701,-0.097498
2020-02-27,8,0.077501,0.064209,0.043673
2020-02-28,8,0.002480,0.121506,0.030564
2020-03-02,8,0.030503,0.292932,0.098592
2020-03-03,8,0.003115,-0.228248,-0.059503
2020-03-04,8,-0.036287,-0.375783,-0.116169
2020-03-05,8,-0.039935,0.093950,0.012575
2020-03-06,8,-0.029660,-0.132229,-0.033495
