date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.340957,0.291230,0.200876
2020-01-03,8,0.137198,0.094760,0.075402
2020-01-06,8,0.118587,-0.144514,-0.066363
2020-01-07,8,0.219832,-0.080348,-0.061718
2020-01-08,8,0.246836,-0.018683,-0.036315
2020-01-09,8,0.177157,-0.068530,-0.053938
2020-01-10,8,0.250633,-0.028335,-0.034310
2020-01-13,8,0.268403,0.144514,0.069292
2020-01-14,8,0.284064,-0.009941,0.000048
2020-01-15,8,0.286678,-0.373682,-0.221981
2020-01-16,8,0.291250,0.224997,0.127320
2020-01-17,8,0.105845,0.090527,0.032618
2020-01-21,8,0.142963,-0.369609,-0.145666
2020-01-22,8,0.262569,-0.137842,-0.088679
2020-01-23,8,0.182809,-0.089281,-0.051645
2020-01-24,8,0.243221,-0.397608,-0.210600
2020-01-27,8,0.290509,-0.261615,-0.152005
2020-01-28,8,0.225121,-0.042266,-0.019988
2020-01-29,8,0.210334,-0.216075,-0.132351
2020-01-30,8,0.307268,0.040963,0.035126
2020-01-31,8,0.230530,-0.219543,-0.141441
2020-02-03,8,0.153023,-0.084810,-0.056098
2020-02-04,8,0.109847,0.056191,0.028463
2020-02-05,8,0.102720,0.360646,0.178211
2020-02-06,8,0.080789,-0.020942,-0.024406
2020-02-07,8,0.168880,-0.245642,-0.103685
2020-02-10,8,0.085502,-0.075926,-0.014778
2020-02-11,8,0.110724,0.336207,0.153985
2020-02-12,8,0.087470,0.120828,0.058721
2020-02-13,8,0.099531,-0.142922,-0.049672
2020-02-14,8,0.115005,-0.379827,-0.176485
2020-02-18,8,0.172440,-0.118150,-0.053613
2020-02-19,8,0.181338,0.125678,0.092089
2020-02-20,8,0.104699,0.364296,0.164046
2020-02-21,8,0.108122,-0.373784,-0.157899
2020-02-24,8,0.156285,-0.315276,-0.148223
2020-02-25,8,0.021883,-0.335271,-0.137311
2020-02-26,8,-0.036155,-0.283106,-0.092605
2020-02-27,8,0.093346,0.220691,0.091633
2020-02-28,8,-0.004524,0.391807,0.127464
2020-03-02,8,0.006342,-0.159650,-0.054490
2020-03-03,8,0.028472,-0.131598,-0.076322
2020-03-04,8,0.104579,-0.240304,-0.118119
2020-03-05,8,0.009842,0.000240,-0.018913
2020-03-06,8,0.100145,-0.096528,-0.041607
2020-03-09,8,0.112826,-0.410508,-0.209626
2020-03-10,8,0.194669,0.483323,0.282138
2020-03-11,8,0.016251,0.029104,-0.000144
2020-03-12,8,0.202136,-0.492364,-0.285086
2020-03-13,8,0.296199,0.228978,0.135175
2020-03-16,8,0.012591,-0.032229,-0.031609
2020-03-17,8,0.249755,-0.150411,-0.102003
2020-03-18,8,0.039461,-0.308845,-0.139784
2020-03-19,8,0.273947,0.541189,0.336150
2020-03-20,8,0.001468,-0.090346,-0.027227
2020-03-23,8,0.107430,-0.143108,-0.076903
2020-03-24,8,-0.049792,0.016862,-0.005762
2020-03-25,8,0.027597,-0.268226,-0.099988
2020-03-26,8,-0.000024,0.156200,0.040876
2020-03-27,8,-0.008523,0.253669,0.085798
2020-03-30,8,-0.018496,0.031939,0.012395
2020-03-31,8,-0.032948,0.126450,0.057347
2020-04-01,8,0.018679,-0.028479,-0.011489
2020-04-02,8,0.033737,-0.183421,-0.068655
2020-04-03,8,0.027165,0.008743,0.004034
2020-04-06,8,0.017283,0.300351,0.071008
2020-04-07,8,-0.033006,-0.185237,-0.060492
2020-04-08,8,0.007405,-0.265921,-0.109400
2020-04-09,8,-0.000710,0.140871,0.061032
2020-04-13,8,-0.030804,0.360251,0.112197
2020-04-14,8,-0.014049,-0.015561,0.004118
2020-04-15,8,-0.012468,-0.210145,-0.076531
2020-04-16,8,0.000669,-0.269804,-0.091993
2020-04-17,8,0.009552,0.104136,0.026891
2020-04-20,8,-0.014502,-0.012488,-0.015834
2020-04-21,8,-0.006476,-0.001489,-0.003782
2020-04-22,8,-0.023094,-0.208261,-0.063854
2020-04-23,8,-0.057318,-0.043431,-0.013601
2020-04-24,8,-0.033915,0.125600,0.029160
2020-04-27,8,-0.008122,-0.105683,-0.054610
2020-04-28,8,-0.079654,-0.179565,-0.038247
2020-04-29,8,-0.043958,-0.308949,-0.097455
2020-04-30,8,-0.026730,0.299938,0.086230
2020-05-01,8,-0.030245,0.380117,0.124070
2020-05-04,8,-0.040418,0.189189,0.064502
2020-05-05,8,-0.033233,0.245101,0.068703
2020-05-06,8,-0.044761,0.180980,0.042701
2020-05-07,8,-0.001286,-0.084348,-0.040612
2020-05-08,8,-0.030135,0.203473,0.059676
2020-05-11,8,-0.038676,0.323486,0.107707
