date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.186791,0.186708,0.077503
2020-01-03,8,0.426270,0.525861,0.389340
2020-01-06,8,0.173854,-0.155989,-0.086473
2020-01-07,8,0.258083,-0.238167,-0.140336
2020-01-08,8,0.213555,-0.078521,-0.044466
2020-01-09,8,0.276694,-0.129283,-0.096999
2020-01-10,8,0.324706,-0.217532,-0.143974
2020-01-13,8,0.368853,0.057727,0.018439
2020-01-14,8,0.371658,0.166118,0.139724
2020-01-15,8,0.233150,-0.034919,-0.023361
2020-01-16,8,0.377318,-0.141389,-0.067023
2020-01-17,8,0.466373,-0.200024,-0.117443
2020-01-21,8,0.477537,-0.266711,-0.199724
2020-01-22,8,0.608750,-0.261442,-0.179868
2020-01-23,8,0.587841,0.099981,0.069052
2020-01-24,8,0.580549,-0.492461,-0.402701
2020-01-27,8,0.693096,-0.468306,-0.372605
2020-01-28,8,0.623104,0.137390,0.131140
2020-01-29,8,0.542147,-0.079437,-0.061676
2020-01-30,8,0.634241,0.070401,0.057035
2020-01-31,8,0.578234,-0.281968,-0.228259
2020-02-03,8,0.511446,0.038131,0.040396
2020-02-04,8,0.574889,0.009221,-0.006627
2020-02-05,8,0.547879,0.209849,0.170936
2020-02-06,8,0.416255,0.210056,0.138788
2020-02-07,8,0.621468,-0.091623,-0.067467
2020-02-10,8,0.064414,0.013688,-0.020330
2020-02-11,8,0.048986,-0.200980,-0.090721
2020-02-12,8,0.085399,-0.062775,-0.030400
2020-02-13,8,0.113861,0.320863,0.140103
2020-02-14,8,0.031462,0.088218,0.055829
2020-02-18,8,-0.061331,-0.016621,-0.007527
2020-02-19,8,-0.010698,-0.031845,-0.043469
2020-02-20,8,-0.013236,0.280912,0.096074
2020-02-21,8,-0.038930,-0.326674,-0.091885
2020-02-24,8,-0.015174,-0.335719,-0.124970
2020-02-25,8,-0.052862,-0.264547,-0.073685
2020-02-26,8,-0.035298,-0.106474,-0.041729
2020-02-27,8,0.012327,-0.019498,-0.012029
2020-02-28,8,-0.025313,0.111720,0.033061
2020-03-02,8,0.028403,0.250594,0.091597
2020-03-03,8,0.092612,-0.044133,0.009256
2020-03-04,8,-0.009150,-0.302618,-0.105918
2020-03-05,8,0.112044,-0.227985,-0.104940
2020-03-06,8,0.021784,0.071324,0.019388
2020-03-09,8,0.065388,-0.369303,-0.162329
2020-03-10,8,-0.074804,0.317076,0.082372
2020-03-11,8,-0.080833,0.451707,0.103265
2020-03-12,8,-0.097768,-0.054090,0.006085
2020-03-13,8,-0.076903,0.176822,0.031777
2020-03-16,8,-0.051724,0.262670,0.065810
2020-03-17,8,0.082007,-0.413237,-0.192414
2020-03-18,8,-0.021917,0.387261,0.127071
2020-03-19,8,-0.025666,0.366793,0.129316
2020-03-20,8,-0.069957,-0.016861,-0.013986
2020-03-23,8,-0.037798,-0.337375,-0.126651
2020-03-24,8,-0.047759,0.040634,0.008715
2020-03-25,8,-0.068801,-0.141138,-0.036050
2020-03-26,8,-0.049636,-0.022964,-0.003968
2020-03-27,8,-0.045069,0.145389,0.033842
2020-03-30,8,-0.068372,0.187443,0.047731
2020-03-31,8,-0.082490,-0.018878,-0.008643
2020-04-01,8,-0.007309,0.347542,0.120312
2020-04-02,8,-0.030297,-0.053789,-0.013229
2020-04-03,8,-0.078707,-0.068151,-0.019472
2020-04-06,8,-0.041561,-0.136251,-0.046435
2020-04-07,8,-0.044148,0.340977,0.083962
2020-04-08,8,-0.043059,-0.025598,-0.003889
2020-04-09,8,-0.063972,-0.182482,-0.044991
2020-04-13,8,0.029719,0.362379,0.144544
2020-04-14,8,-0.068431,-0.232260,-0.060756
2020-04-15,8,-0.028805,0.484726,0.141285
2020-04-16,8,-0.088921,-0.211740,-0.051621
2020-04-17,8,-0.067903,0.265562,0.062425
2020-04-20,8,-0.057524,-0.257896,-0.060576
2020-04-21,8,-0.075798,-0.027280,-0.003770
2020-04-22,8,-0.056374,0.116175,0.035829
2020-04-23,8,-0.062400,0.007589,-0.010041
2020-04-24,8,-0.043765,0.038667,0.032451
2020-04-27,8,-0.038332,0.081160,0.032093
2020-04-28,8,-0.074803,0.043042,0.016960
2020-04-29,8,-0.072898,-0.121743,-0.038931
2020-04-30,8,-0.038096,0.100377,0.008198
2020-05-01,8,-0.053963,0.006532,-0.014560
2020-05-04,8,-0.062040,-0.162661,-0.043368
2020-05-05,8,-0.061503,-0.343538,-0.089678
2020-05-06,8,-0.073870,-0.157208,-0.041166
2020-05-07,8,-0.060657,0.110711,0.043087
2020-05-08,8,-0.051543,0.297810,0.095099
2020-05-11,8,-0.029267,-0.460338,-0.163354
2020-05-12,8,-0.080707,-0.016137,-0.014413
2020-05-13,8,-0.052015,-0.251921,-0.083325
2020-05-14,8,0.029909,0.256340,0.131812
2020-05-15,8,-0.050118,-0.169757,-0.052629
2020-05-18,8,-0.029579,0.453607,0.144717
2020-05-19,8,-0.031113,0.057459,0.035546
2020-05-20,8,-0.060509,0.344486,0.081006
2020-05-21,8,-0.079007,0.018684,0.003677
2020-05-22,8,-0.089081,0.082819,0.011768
2020-05-26,8,-0.071219,-0.004131,-0.025609
2020-05-27,8,-0.081660,-0.097089,-0.026608
2020-05-28,8,-0.051602,-0.063404,0.006945
2020-05-29,8,-0.005690,0.293344,0.120069
2020-06-01,8,-0.018697,-0.302572,-0.114120
2020-06-02,8,-0.048557,0.172042,0.024446
2020-06-03,8,-0.031772,0.393755,0.097868
2020-06-04,8,-0.064973,-0.057684,-0.026903
2020-06-05,8,-0.019623,-0.187752,-0.067335
2020-06-08,8,-0.056845,-0.090483,-0.011601
2020-06-09,8,-0.045087,0.400231,0.119076
2020-06-10,8,-0.089381,0.432949,0.094221
2020-06-11,8,-0.072987,0.260548,0.052943
2020-06-12,8,-0.078722,-0.083850,-0.022393
2020-06-15,8,-0.002936,0.020026,0.005711
2020-06-16,8,-0.067362,-0.261880,-0.063760
2020-06-17,8,-0.050783,0.205509,0.058281
