date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.103859,-0.177461,-0.097339
2020-01-03,8,0.089731,-0.199116,-0.109628
2020-01-06,8,0.030260,0.235839,0.091496
2020-01-07,8,0.079719,0.038851,0.003962
2020-01-08,8,0.048726,-0.084428,-0.052575
2020-01-09,8,-0.011199,-0.389857,-0.135029
2020-01-10,8,-0.005677,-0.136613,-0.044406
2020-01-13,8,-0.031286,0.109638,0.028519
2020-01-14,8,0.036958,0.145427,0.082065
2020-01-15,8,-0.013738,0.158402,0.059531
2020-01-16,8,0.108505,0.399347,0.199874
2020-01-17,8,0.118353,-0.306536,-0.153823
2020-01-21,8,0.123544,-0.065551,-0.003679
2020-01-22,8,0.137901,0.177924,0.103950
2020-01-23,8,0.124563,0.039238,0.005060
2020-01-24,8,0.027642,-0.012390,-0.011659
2020-01-27,8,0.005124,-0.188294,-0.052733
2020-01-28,8,-0.036319,0.231054,0.077567
2020-01-29,8,-0.015202,0.151282,0.052233
2020-01-30,8,-0.013165,-0.084860,-0.030258
2020-01-31,8,-0.014660,-0.172798,-0.061333
2020-02-03,8,-0.038930,0.077274,0.015306
2020-02-04,8,0.027611,0.341298,0.127251
2020-02-05,8,-0.002984,0.113884,0.050924
2020-02-06,8,-0.025303,-0.166415,-0.062881
2020-02-07,8,0.101984,-0.397253,-0.193655
2020-02-10,8,0.140134,0.138892,0.059664
2020-02-11,8,0.052784,0.461435,0.187292
2020-02-12,8,0.164421,0.215670,0.123782
2020-02-13,8,0.043887,-0.360628,-0.140635
2020-02-14,8,0.231987,-0.470116,-0.259917
2020-02-18,8,0.153998,-0.132312,-0.074005
2020-02-19,8,0.132619,0.451317,0.223217
2020-02-20,8,0.033682,-0.067816,-0.035066
2020-02-21,8,0.131353,-0.181211,-0.096459
2020-02-24,8,0.153904,-0.518431,-0.260121
2020-02-25,8,0.085875,-0.212963,-0.083902
2020-02-26,8,0.102422,0.050377,0.014346
2020-02-27,8,0.084740,0.050379,0.011357
2020-02-28,8,0.089249,0.121848,0.052387
2020-03-02,8,-0.003807,0.231517,0.076455
2020-03-03,8,0.257100,-0.269324,-0.166489
2020-03-04,8,0.013871,0.081790,0.006054
2020-03-05,8,0.211861,-0.255349,-0.141537
2020-03-06,8,0.066047,0.053160,0.009437
2020-03-09,8,0.101897,0.366121,0.175556
2020-03-10,8,0.136059,-0.505102,-0.251152
2020-03-11,8,0.297438,0.159391,0.085885
2020-03-12,8,0.094824,-0.102932,-0.042413
2020-03-13,8,0.014342,-0.210311,-0.079542
2020-03-16,8,0.479761,0.011287,0.026809
2020-03-17,8,-0.014920,-0.015944,-0.007107
2020-03-18,8,0.424358,-0.190108,-0.138319
2020-03-19,8,-0.009592,-0.045045,-0.031555
2020-03-20,8,0.389653,-0.357306,-0.216083
