arm,panel,seed,source,n_days,rank_ic_1,rank_ic_se,rank_ic_t,net_pct,sharpe,mdd_pct,turnover,cost_pct
periodic_ridge_yearly,set4_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/periodic_ridge_yearly/set4_core7_seed42/predictions.csv,1257,0.028059945316968673,0.00599917210158065,4.677302941446786,66.14711624498028,1.3522168507497214,16.98569442540761,0.14074082857773507,6.47211879605371
ridge,set1_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/ridge/set1_core7_seed42/predictions.csv,1258,0.012560096348880698,0.006138397975635271,2.046152171744915,52.63344737167167,0.6668513924064938,35.98708416457429,0.1170375030417623,5.467328497497425
ridge,set2_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/ridge/set2_core7_seed42/predictions.csv,1258,0.027105587894377565,0.006533090199666191,4.1489688747543285,69.40051031746961,1.3924791587863279,21.19841481253793,0.14635182871064023,7.432822151011467
ridge,set3_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/ridge/set3_core7_seed42/predictions.csv,1258,0.003218113068722986,0.00633066096134892,0.5083376109336424,-25.553693966031872,-0.42868844064336,28.036234715914922,0.13637870175540667,6.395104344991031
ridge,set4_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/ridge/set4_core7_seed42/predictions.csv,1257,0.025033781278161398,0.006239835932457273,4.011929407942461,53.50024295177999,1.1498140713316014,16.146261694192347,0.14048811139071618,6.461230557723207
str1,set1_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str1/set1_core7_seed42/predictions.csv,1258,0.017510753584395217,0.0071654779543068176,2.4437663050613896,11.526485019731442,0.25159896282838484,29.238870268199147,0.15818604305917494,7.257051749910091
str1,set2_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str1/set2_core7_seed42/predictions.csv,1258,0.025648679898069588,0.006867321080701755,3.7348886991968944,37.236004686224284,0.9540581464890533,16.85453387176129,0.15915384113085118,8.047784136045854
str1,set3_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str1/set3_core7_seed42/predictions.csv,1258,0.017284279206475024,0.006836701862782438,2.528160442474023,30.914670288845976,0.8488359719321595,13.587991349252567,0.15805783553676236,7.404470610351519
str1,set4_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str1/set4_core7_seed42/predictions.csv,1257,0.024385684472635696,0.006681047571136461,3.649979170629919,30.185863869669372,0.8828178470315867,12.304035970427933,0.15906006018171037,7.358856728635675
str5,set1_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str5/set1_core7_seed42/predictions.csv,1258,0.0037063286372150707,0.004824992444478249,0.7681522157525068,-1.4321307141773407,-0.037979823123365584,17.6590838246896,0.15851989635311908,7.258221132089257
str5,set2_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str5/set2_core7_seed42/predictions.csv,1258,0.008969531273484195,0.004588296024900876,1.954871966587633,18.271302586113983,0.5331453321234076,8.421188619333634,0.15797769550383287,8.059320124862543
str5,set3_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str5/set3_core7_seed42/predictions.csv,1258,0.004593472201703298,0.00488664739299987,0.9400048401862295,8.642361637787358,0.22494643865929378,9.974173659381961,0.1583570147593331,7.342016139545069
str5,set4_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/results_econ/str5/set4_core7_seed42/predictions.csv,1257,0.007403746049600422,0.004606799183565108,1.607134531935645,-5.4454348593208115,-0.17874923251826752,18.169195170545336,0.15828937620118416,7.180867791856186
onenas_ensemble,set1_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set1_seed42/ensemble_stitched_predictions.csv,1249,-0.0025642196238158934,0.005756790489215972,-0.44542521195089024,12.644238139197942,0.18063148616742664,44.82040490026658,0.12172935380401677,5.685791526244317
onenas_single,set1_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set1_seed42/stitched_predictions.csv,1249,-0.0014798371251349134,0.005669065170534757,-0.26103723993621364,-7.883911374783896,-0.1374163548138127,26.921032701370635,0.14527782202917439,6.885698512867037
onenas_ensemble,set1_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set1_seed43/ensemble_stitched_predictions.csv,1249,0.0042226297561752625,0.00551975444485859,0.7650031896089975,42.31913707124808,0.6524506254430927,31.127330098633866,0.10741659724270677,4.929335845128287
onenas_single,set1_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set1_seed43/stitched_predictions.csv,1249,-0.0028143207883922937,0.005962715714970329,-0.4719864107098887,-1.5423066748519687,-0.023477164479494213,24.65107428269237,0.13843472607101523,6.381942688065388
onenas_ensemble,set1_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set1_seed44/ensemble_stitched_predictions.csv,1249,0.005190226845763683,0.00641709527551899,0.808812495828795,10.148425683683705,0.1422574573273914,37.34482571437279,0.13381600155061682,6.104492474105402
onenas_single,set1_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set1_seed44/stitched_predictions.csv,1249,0.006334278248477397,0.006506631404318867,0.9735111542161328,-10.366822074836428,-0.11894946054496752,36.091280977162285,0.13770115173363495,6.315463388434616
onenas_ensemble,set2_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set2_seed42/ensemble_stitched_predictions.csv,1251,0.012898179362057718,0.0063563975063841115,2.029165002519635,61.97835697297154,0.7840841740212966,24.33918905729672,0.1359713460186585,6.971698763945992
onenas_single,set2_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set2_seed42/stitched_predictions.csv,1251,0.01592748888149278,0.006076604471160849,2.6211166050190626,32.83426468795424,0.5054242408723139,21.73537221543675,0.1396379079271691,7.205109609510418
onenas_ensemble,set2_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set2_seed43/ensemble_stitched_predictions.csv,1251,0.015313634972068384,0.00562243124647348,2.723667805039582,40.195272991554546,0.6889347227862432,15.041151611802285,0.13535676807130162,6.806623956723768
onenas_single,set2_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set2_seed43/stitched_predictions.csv,1251,0.011764570448879028,0.006005431365266702,1.9589884112107512,15.936723197145081,0.2636675312424478,26.92863289974244,0.15025748234973685,7.707329328340564
onenas_ensemble,set2_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set2_seed44/ensemble_stitched_predictions.csv,1251,0.023100483873100132,0.006067694777151813,3.807126877918461,64.00446722187415,0.9428459057027718,25.78796065954983,0.13488402858341597,6.690114531746097
onenas_single,set2_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set2_seed44/stitched_predictions.csv,1251,0.020397115673955087,0.005789986246012614,3.522826274069641,25.21303296985838,0.5023546284365346,25.26159256553937,0.14454617327264738,7.343528748220863
onenas_ensemble,set3_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set3_seed42/ensemble_stitched_predictions.csv,1250,0.005560592103011743,0.005657398017575489,0.9828886151790973,50.17172159292943,0.7259582340656658,19.248619634796885,0.10955191764730164,5.1260769620405755
onenas_single,set3_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set3_seed42/stitched_predictions.csv,1250,0.004438729389404136,0.005769155447896139,0.7693898057510004,32.21849937330551,0.5613959731701957,10.149447128613334,0.1377064122894249,6.392111642308911
onenas_ensemble,set3_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set3_seed43/ensemble_stitched_predictions.csv,1250,0.006923483780981755,0.006123340564338269,1.1306710296832811,28.268446710117146,0.4137120824172936,15.942078213974337,0.14156776635765045,6.427128680186479
onenas_single,set3_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set3_seed43/stitched_predictions.csv,1250,0.0056561001512418435,0.00642507319340554,0.8803168432457794,23.258665681282675,0.35928956845081605,16.410169585671305,0.14449361490673493,6.711199391779996
onenas_ensemble,set3_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set3_seed44/ensemble_stitched_predictions.csv,1250,0.007656112427446555,0.006583274136770179,1.162964243686003,23.822762945801486,0.3138444671972703,27.69801609139016,0.1287289069246844,5.843291332981478
onenas_single,set3_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set3_seed44/stitched_predictions.csv,1250,0.0061507101029555375,0.006539251110712088,0.9405832562202615,18.21838988020286,0.2747645610242728,20.608770615020738,0.13723830805368642,6.445232544745471
onenas_ensemble,set4_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set4_seed42/ensemble_stitched_predictions.csv,1251,0.01755521878484786,0.005866921413468574,2.992236907170206,74.40130137353081,1.3340835141155305,11.22243659000687,0.11981483217120309,5.47237920766185
onenas_single,set4_core7,42,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set4_seed42/stitched_predictions.csv,1251,0.014720329999930228,0.006090000560825425,2.417131140285982,16.87568421430282,0.32296093927345465,18.027710214576672,0.14322555259487782,6.540340608835335
onenas_ensemble,set4_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set4_seed43/ensemble_stitched_predictions.csv,1251,0.017894754173061186,0.006191607968975452,2.890162662546979,27.371689052980397,0.4885502908393402,18.554636933300664,0.13978364068538882,6.341705071999366
onenas_single,set4_core7,43,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set4_seed43/stitched_predictions.csv,1251,0.007487426900679201,0.005995647183369675,1.2488104572676197,9.117119711075826,0.15977551643238933,19.093799654008283,0.14502817279562538,6.633142605497232
onenas_ensemble,set4_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set4_seed44/ensemble_stitched_predictions.csv,1251,0.0134682587075026,0.0060906822553552726,2.211289005539658,61.06302729733494,0.9600411867249629,22.434376148325452,0.10469097174104837,4.7834527376766
onenas_single,set4_core7,44,/Users/jonathanchang/ONENAS/.claude/worktrees/pooled-panel/scripts/pooled/econ/onenas_c7e/set4_seed44/stitched_predictions.csv,1251,0.006582711140797875,0.006264840940034208,1.0507387504018468,29.57378178065358,0.4686264638398766,19.957208428158914,0.13213687335513796,5.977569491315106
ew_buy_hold,set1_core7,42,reference,1258,nan,nan,nan,57.77782068833004,0.4734337985177402,36.91759707978154,0.000397456279809221,0.0161013579100186
ew_buy_hold,set2_core7,42,reference,1258,nan,nan,nan,79.12768465863425,0.5992521401432988,36.56884162032309,0.000397456279809221,0.019367135846305637
ew_buy_hold,set3_core7,42,reference,1258,nan,nan,nan,82.30287430529621,0.6597585167713806,38.848221205900664,0.000397456279809221,0.014662712846483895
ew_buy_hold,set4_core7,42,reference,1257,nan,nan,nan,64.51472995469798,0.5769976837616638,38.875007450906764,0.0003977724741447892,0.014059359309042993
