suite,strategy,panel,seed,net_pct,sharpe,mdd_pct,turnover,cost_pct,n_days
8isl,rank_weight,set2,43,43.564474212726005,0.656816637277538,16.956595186905197,0.14813580678444396,7.639318013375264,1251
8isl,banded15,set2,43,47.83411059413014,0.5615000760314794,22.57883022202011,0.38985612508432843,20.847233045681087,1251
8isl,banded25,set2,43,52.91378894317174,0.627360003357066,36.91407084485556,0.16437736589483806,8.906360382624197,1251
8isl,beta_neutral,set2,43,17.9595101414842,0.3006527445463844,24.135279614793653,0.15151896228467085,7.3098644079202595,1251
8isl,long_only,set2,43,102.47816868720278,0.8256861058273824,47.16902443019302,0.06716874498848241,3.940471561121733,1251
8isl,sleeves_reg,set2,44,64.00446722187415,0.9428459057027718,25.787960659549846,0.13488402858341597,6.690114531746097,1251
8isl,sleeves_h5,set2,44,68.75282450545046,0.9164606212138242,32.02781007310864,0.24926468983476877,12.483125070447034,1251
8isl,rank_weight,set2,44,72.42949845613438,0.9370958233638055,27.840656246539503,0.14739117115030514,7.515021644413775,1251
8isl,banded15,set2,44,86.98022625613413,0.9787102623104076,31.475641649553076,0.34259440634298555,18.234105112485302,1251
8isl,banded25,set2,44,98.6161851419122,1.1257699747967385,19.082963970925782,0.15305066265625059,8.208601899704794,1251
8isl,beta_neutral,set2,44,46.014818182592336,0.6432906601406997,23.665888909844806,0.15310181138447138,7.362787254969735,1251
8isl,long_only,set2,44,109.44388482715281,0.8395250273023455,49.80355189100378,0.06553138683593374,3.7782400828117737,1251
8isl,sleeves_reg,set3,42,50.17172159292947,0.7259582340656666,19.248619634796878,0.10955191764730164,5.1260769620405755,1250
8isl,sleeves_h5,set3,42,55.93238107199402,0.7426136754851346,19.388938531583772,0.1918434009199179,8.86197613310045,1250
8isl,rank_weight,set3,42,55.6192697575713,0.7167434152621781,18.551702098266006,0.12577006715468048,6.0076888530079495,1250
8isl,banded15,set3,42,60.95538913716965,0.6668892890756108,17.309176234267557,0.1522568155431333,7.410629586739116,1250
8isl,banded25,set3,42,55.62496785591272,0.6438821340739613,19.84694777312789,0.06048738153480092,3.1081419354926134,1250
8isl,beta_neutral,set3,42,22.16165842538682,0.2525236903521765,30.357733899104872,0.14028829440790158,6.18761594438187,1250
8isl,long_only,set3,42,107.78193766460808,0.8319875743744208,44.404402997933175,0.05579072262112965,3.0105219467503987,1250
8isl,sleeves_reg,set3,43,28.268446710117175,0.413712082417294,15.942078213974394,0.14156776635765045,6.427128680186479,1250
8isl,sleeves_h5,set3,43,56.32089769017759,0.6903552450495059,17.19534275673933,0.24856745018741777,11.33153127331539,1250
8isl,rank_weight,set3,43,23.402810149944187,0.2997334746373099,17.2779901024316,0.15540890469629295,7.173182119641115,1250
8isl,banded15,set3,43,72.50609161657412,0.7815744155754594,27.392116792326256,0.20432380808896355,9.490254110386454,1250
8isl,banded25,set3,43,29.85874986305736,0.3502359025585192,20.329246896143466,0.10653597558518245,4.82924773646885,1250
8isl,beta_neutral,set3,43,44.08155791662422,0.5750243822604817,16.98356177159816,0.16595992234522305,7.3433581278512925,1250
8isl,long_only,set3,43,90.88950088609127,0.7125927196358071,49.51720750145082,0.07178287824400356,3.469689382417127,1250
8isl,sleeves_reg,set3,44,23.82276294580145,0.3138444671972699,27.698016091390187,0.1287289069246844,5.843291332981478,1250
8isl,sleeves_h5,set3,44,38.03995680609743,0.4532156517276753,25.890800131493663,0.24063379263743845,10.942962630788662,1250
8isl,rank_weight,set3,44,32.601561889052086,0.3848988600779583,24.250109153326143,0.14257951254424012,6.685016510351059,1250
8isl,banded15,set3,44,73.07913133721738,0.7157940280962156,22.12348758379973,0.2958259485469065,13.749912739841111,1250
8isl,banded25,set3,44,36.87744296723088,0.37786479141560547,27.562864191144133,0.13054032398601847,6.079318676931226,1250
8isl,beta_neutral,set3,44,5.236577316162101,0.05605321304732759,28.628310261125677,0.16800203460619983,7.032845477077165,1250
8isl,long_only,set3,44,82.05263109735496,0.6049407352247981,50.126357535225516,0.06424083442318515,3.5863789298084883,1250
8isl,sleeves_reg,set4,42,74.40130137353083,1.334083514115531,11.222436590006883,0.11981483217120309,5.47237920766185,1251
8isl,sleeves_h5,set4,42,71.16085662863118,1.1390638843286562,11.842998236279998,0.217775443500983,9.995957876623086,1251
8isl,rank_weight,set4,42,80.57016895237342,1.2712065842231823,12.757897888914298,0.13448016024321024,6.162546378768557,1251
8isl,banded15,set4,42,43.07267828119681,0.5328789848684643,29.395378226449072,0.23468566372641242,11.628734281159232,1251
8isl,banded25,set4,42,97.87871150835211,1.2765450914369008,9.485629206885825,0.09827322457810611,5.016569177260932,1251
8isl,beta_neutral,set4,42,66.5272760981792,1.078408672126484,11.191207305902138,0.1414767832652376,6.2761277368385455,1251
8isl,long_only,set4,42,101.04234847900302,0.8895918269170476,44.70634799139884,0.0642205795922038,3.133435726400433,1251
8isl,sleeves_reg,set4,43,27.371689052980386,0.48855029083933993,18.55463693330065,0.13978364068538882,6.341705071999366,1251
8isl,sleeves_h5,set4,43,37.321548932945156,0.5640260418025126,25.589064420921837,0.25619145032005536,11.51391470107486,1251
8isl,rank_weight,set4,43,31.933059860121908,0.5091516986415489,22.39491327497095,0.15229767207348208,7.0579369845190305,1251
8isl,banded15,set4,43,39.41924360589945,0.49471772836515715,26.81902500548683,0.42357274681961116,18.61480330108312,1251
8isl,banded25,set4,43,56.76965381490013,0.7613953069318268,23.73310069074501,0.20319980320285652,9.273436093970428,1251
8isl,beta_neutral,set4,43,24.40689769423253,0.4119732703808141,12.267092020794367,0.15311879522088773,6.877072785339183,1251
8isl,long_only,set4,43,80.23726389074551,0.691209449448195,46.32323815291876,0.07102539868084343,3.413295738096693,1251
8isl,sleeves_reg,set4,44,61.06302729733495,0.9600411867249632,22.434376148325452,0.10469097174104837,4.7834527376766,1251
8isl,sleeves_h5,set4,44,38.62973794622035,0.5386669743000002,32.27784811181346,0.1781800090723198,8.306064515600719,1251
8isl,rank_weight,set4,44,65.13588195996326,0.9059265139349459,26.83564882425522,0.12059042356187823,5.3818755317283085,1251
8isl,banded15,set4,44,59.139956782846106,0.7801576128677292,19.28406937999029,0.11483419293629436,5.46198855191458,1251
8isl,banded25,set4,44,77.72597604459934,1.0888590132875142,12.39852432873747,0.05547701314122039,2.89275444165977,1251
8isl,beta_neutral,set4,44,45.00571045937309,0.6049023476018641,17.420986650885197,0.12955831090879755,5.8997943131684885,1251
8isl,long_only,set4,44,91.40541147495868,0.7600955777451451,48.84767456456308,0.055316234278170846,2.589109428861621,1251
8isl,sleeves_reg,set1,45,47.491979093092915,0.7433410991642272,15.499253246959393,0.12454076981307852,5.669593222300854,1249
8isl,sleeves_h5,set1,45,47.05128339841102,0.6941125055901705,14.146240956367762,0.22587392759784183,10.39445754562715,1249
8isl,rank_weight,set1,45,61.20562521487874,0.8405443215576607,15.35832801101075,0.13957226099331893,6.490111769473186,1249
8isl,banded15,set1,45,56.34109611149212,0.6572152723854535,20.57266630005885,0.26510726499156884,12.690135491402154,1249
8isl,banded25,set1,45,49.11571184147105,0.5750813477067516,18.58594906091691,0.11121754814336972,5.560480480608145,1249
8isl,beta_neutral,set1,45,17.40729613588998,0.25561544730397834,17.1015719174281,0.14860525211684922,6.395459806386591,1249
8isl,long_only,set1,45,86.60266718767933,0.7180832056597656,45.98502201159146,0.061594155653465175,3.4746796095378345,1249
8isl,sleeves_reg,set1,46,28.702928718967115,0.3763914187350759,28.294370590509914,0.12195526461897757,5.61022429879681,1249
8isl,sleeves_h5,set1,46,40.745228813163635,0.4957475142689504,21.628604058659537,0.20722513088064576,9.490735663576851,1249
8isl,rank_weight,set1,46,39.769124063671136,0.4628746471268244,32.17746083172891,0.1355637160136064,6.365005323240849,1249
8isl,banded15,set1,46,54.349139635653465,0.5724860155423167,25.795541206362582,0.16023086136051962,7.981642975430858,1249
8isl,banded25,set1,46,7.448293496849817,0.08406698868306482,21.454049386789396,0.08167429067377682,3.947309410784022,1249
8isl,beta_neutral,set1,46,19.80602963576282,0.23983633792682105,29.406130876550428,0.14209788023763995,6.2848796653927845,1249
8isl,long_only,set1,46,81.45356131490081,0.6599778051694319,54.146038415291144,0.06240618980266046,3.248129923423952,1249
8isl,sleeves_reg,set1,47,-0.8619036842677695,-0.011990004645831966,36.74410714161802,0.10649884959979855,5.048662211511006,1249
8isl,sleeves_h5,set1,47,-8.587287354594295,-0.11163983952404272,39.288300083206984,0.20690531974660406,9.928886341300553,1249
8isl,rank_weight,set1,47,13.20945225406766,0.16691110042959192,32.00560942687465,0.12019207144185773,5.952501614522462,1249
8isl,banded15,set1,47,-20.308441932150227,-0.22845749707869745,33.644538495451805,0.1465292927177228,8.037875314928465,1249
8isl,banded25,set1,47,22.867511266646172,0.2703626765931475,20.691981076848506,0.06645848870678199,3.6779710017064544,1249
8isl,beta_neutral,set1,47,5.163203159608714,0.06999397659105261,22.105126260180306,0.12430877498547209,5.493898363404226,1249
8isl,long_only,set1,47,65.33949767035327,0.5494909875272178,51.65693107632401,0.05664069772006425,3.248909998032917,1249
8isl,sleeves_reg,set2,45,55.74606062298505,1.0281736658613136,15.863495854663034,0.1451478799114983,7.3357386565623335,1251
8isl,sleeves_h5,set2,45,56.55615126092817,0.8927675092877103,16.936566093237403,0.2775470268641724,14.044887354595149,1251
8isl,rank_weight,set2,45,61.48787074401688,0.9791591428840025,17.55214854007783,0.15731286392159624,8.175300275273486,1251
8isl,banded15,set2,45,46.36404546989109,0.4956006907991134,27.14229433512007,0.6024684374364733,30.686505647786568,1251
8isl,banded25,set2,45,83.80608236484278,0.9650368323987333,18.747273284802272,0.3012018213856664,15.647573460117805,1251
8isl,beta_neutral,set2,45,28.871716072260366,0.4951700011048547,16.560956336056787,0.17305627713978608,8.428994844957087,1251
8isl,long_only,set2,45,104.23729369237562,0.8328612691034586,47.035018630281726,0.0718994935439108,4.169433690623476,1251
8isl,sleeves_reg,set2,46,57.44848685033309,0.867952330512918,22.733908847593533,0.11490158149079199,5.795024389654646,1251
8isl,sleeves_h5,set2,46,58.96436369083781,0.8181771498708651,24.943145044147176,0.19919436404765634,10.127698214557931,1251
8isl,rank_weight,set2,46,69.91122565296851,0.903721571857119,27.20024406579684,0.12844039573669375,6.685109248709086,1251
8isl,banded15,set2,46,56.64001005682814,0.643961585860654,42.079351727919075,0.17826993721213047,9.723508987899352,1251
8isl,banded25,set2,46,77.3247240693689,0.9430039304309593,23.783015985945248,0.07971943857387194,4.46119833500294,1251
8isl,beta_neutral,set2,46,42.749698696421135,0.6089272786231922,23.375450603861104,0.13197020064059814,6.353090468089376,1251
8isl,long_only,set2,46,119.17592410357611,0.9652674634327154,48.6548325744345,0.05509752895920338,3.291683160316508,1251
8isl,sleeves_reg,set2,47,31.150084584048017,0.579876858417153,18.656906170731627,0.14883416081555598,7.469239944440243,1251
8isl,sleeves_h5,set2,47,21.301351677517324,0.3450442444060894,20.2159182806863,0.28233984279518076,14.20163366713541,1251
8isl,rank_weight,set2,47,36.151046790200695,0.5890101594784303,20.210176951530837,0.1611522313308376,8.195065687173347,1251
8isl,banded15,set2,47,38.522874300602126,0.400981059723383,25.275909517508637,0.5682723360041549,29.147040471572904,1251
8isl,banded25,set2,47,38.563902284447245,0.4144152212430277,24.41994321921883,0.2895065424467358,15.103244111274218,1251
8isl,beta_neutral,set2,47,3.3234710776793355,0.06104502417475353,31.65235487012047,0.15939809517691653,7.872951622513457,1251
8isl,long_only,set2,47,95.51324178020491,0.7888091494305433,44.96974941929507,0.07335976221163523,4.059301412851473,1251
8isl,sleeves_reg,set3,45,-3.8522394100177064,-0.057447899809739474,34.854057655590076,0.12269458985868513,5.623041590924039,1250
8isl,sleeves_h5,set3,45,5.876321252311897,0.07922391256102211,28.2457137035371,0.22029628950170985,10.147085879489337,1250
8isl,rank_weight,set3,45,-13.314638075112734,-0.17547145686846005,45.00626725881662,0.1374480575721372,6.395313304029233,1250
8isl,banded15,set3,45,38.982527741160986,0.42027751117577367,32.51579008005211,0.2387371264042596,11.450638548115297,1250
8isl,banded25,set3,45,40.80352610286545,0.4608141066056678,26.259451758153133,0.10962573817955969,5.428824608715365,1250
8isl,beta_neutral,set3,45,-7.185967657118297,-0.07327625919964982,39.9718369099232,0.15211893845244304,6.594355357028638,1250
8isl,long_only,set3,45,71.42212858081479,0.5545656125494401,56.6953307746856,0.05927719854356309,2.9997689461713106,1250
8isl,sleeves_reg,set3,46,-13.30314596709869,-0.2059525301210813,31.42610382324314,0.14481563912447873,6.511139623009097,1250
8isl,sleeves_h5,set3,46,0.18723507579105658,0.0025928676890026076,25.640380850598106,0.2572577847902891,11.503830436359342,1250
8isl,rank_weight,set3,46,-19.687921683926035,-0.2718535415025315,37.20100937026269,0.1571955766331418,7.140498279995979,1250
8isl,banded15,set3,46,30.776288924807517,0.3323109719162715,27.267627313777375,0.3523298149950624,14.998961892605946,1250
8isl,banded25,set3,46,25.43456567186948,0.29404057232934017,26.10997617082134,0.16692377765190664,7.319070380501546,1250
8isl,beta_neutral,set3,46,-30.428352182973317,-0.4553312584455736,41.977580386825394,0.16723865708202204,7.265637352587148,1250
8isl,long_only,set3,46,63.97287959651186,0.5171984247425945,40.5789875048751,0.07172937812897168,3.611069772867213,1250
8isl,sleeves_reg,set3,47,23.775471985034883,0.3979871922381704,18.651518669939506,0.13153921272596197,6.0204445700455445,1250
8isl,sleeves_h5,set3,47,53.65533621615077,0.796722338083193,13.467918668218248,0.23207944286214763,10.705656168666104,1250
8isl,rank_weight,set3,47,24.452882903175563,0.3580440814864515,25.158061815903647,0.1462419330259943,6.856546237504099,1250
8isl,banded15,set3,47,109.3495618297465,1.3120163254759045,14.771695194444815,0.20878062785825335,10.283020673938122,1250
8isl,banded25,set3,47,66.13551953669001,0.8347177929214445,21.045519821098036,0.09494983467743773,4.803807037809232,1250
8isl,beta_neutral,set3,47,19.498793704009444,0.2655004276633396,20.43311113881501,0.15286300605921138,6.7328930326121625,1250
8isl,long_only,set3,47,78.85197143118313,0.6487712382801056,45.54085699161171,0.06884707819790485,3.504693674600471,1250
8isl,sleeves_reg,set4,45,49.733281754135184,0.7404794484443339,17.782790869362152,0.11363759964882156,5.236189529392515,1251
8isl,sleeves_h5,set4,45,40.906101123407666,0.555916337859383,24.02923904674365,0.19541498396970092,8.897422177574814,1251
8isl,rank_weight,set4,45,58.95056154833451,0.7685408862031707,21.182272485271714,0.12850557789630027,5.925004855608063,1251
8isl,banded15,set4,45,59.26663001172098,0.7612482253741828,15.990011271318775,0.12440683291256231,6.2518025077413,1251
8isl,banded25,set4,45,49.44403262368039,0.6450404587071632,20.82887756591751,0.055868782964828494,3.0678482284712105,1251
8isl,beta_neutral,set4,45,39.057579981654406,0.5328144653733567,21.00056709183238,0.13215997340408228,6.071093692691793,1251
8isl,long_only,set4,45,95.4440921403229,0.8065522768336945,47.41946531837493,0.0550072533551303,2.5442713609101673,1251
8isl,sleeves_reg,set4,46,52.21711386734626,0.8562301993440403,15.746801259202234,0.12512263116223576,5.631694216756001,1251
8isl,sleeves_h5,set4,46,49.511490145221956,0.7036838990422185,20.94300284305947,0.22280677016200973,10.01701724081928,1251
8isl,rank_weight,set4,46,66.18368157475325,0.9622133692787919,17.95126636253886,0.1400199884131537,6.29297834088225,1251
8isl,banded15,set4,46,58.62458080190238,0.6922243155062117,19.021337474791274,0.23528053333326795,10.792819303197703,1251
8isl,banded25,set4,46,59.9006682442635,0.7236866894228221,17.82942632214844,0.10337823676990043,4.786139229954301,1251
8isl,beta_neutral,set4,46,52.60440556509705,0.8573661959194032,12.336302461853137,0.14427729054687627,6.3617788284290695,1251
8isl,long_only,set4,46,86.24840058727312,0.776586431226547,44.39368658159585,0.0629216075998181,2.948964139023967,1251
8isl,sleeves_reg,set4,47,35.3668813147432,0.5545512770366872,18.94432957082179,0.12197355101488418,5.5568333673364565,1251
8isl,sleeves_h5,set4,47,25.459787454494627,0.3498791675403471,27.52503860379527,0.23455671355877467,10.711838486543545,1251
8isl,rank_weight,set4,47,34.7397655913572,0.48601170126778026,21.420951478766916,0.1372651310830256,6.279701506320647,1251
8isl,banded15,set4,47,58.3783022921765,0.665978511844673,23.447521897364844,0.2682582573831453,13.770021641673688,1251
8isl,banded25,set4,47,62.00357858435763,0.8028559970782908,18.378550173027346,0.12159244380621102,6.621573603709554,1251
8isl,beta_neutral,set4,47,27.725699859702203,0.41946390236859593,19.170857556130027,0.14324145113885078,6.411035500053585,1251
8isl,long_only,set4,47,84.60301140145103,0.7332429380651027,46.013608167594995,0.060304407686233095,2.8696242049253815,1251
8isl,sleeves_reg,set1,48,-17.279850567360484,-0.23800704529188732,45.793132469990425,0.11411332212262897,5.403089522707517,1249
8isl,sleeves_h5,set1,48,-15.159198210771399,-0.19799521128436925,54.21565703215847,0.21897451785250252,10.294213615448262,1249
8isl,rank_weight,set1,48,-15.012686560504,-0.17972625741194792,50.38649426384233,0.12804249470333112,6.188175537986428,1249
8isl,banded15,set1,48,-19.509027126410935,-0.21239518029586488,48.342099989309745,0.25440203969814007,12.356320005609406,1249
8isl,banded25,set1,48,-2.197368242372915,-0.025253300478408427,45.40565350504502,0.0893823404833999,4.700808015660525,1249
8isl,beta_neutral,set1,48,-33.77217730011896,-0.43961335054686723,51.846112739587454,0.13824812595684702,6.155064736685041,1249
8isl,long_only,set1,48,46.707654508155116,0.3937090692319316,55.43872123832215,0.0613364070912666,3.41571054125787,1249
8isl,sleeves_reg,set1,49,-35.290385305937995,-0.4254278643718449,52.21636657436933,0.13907874066135162,6.382220844475006,1249
8isl,sleeves_h5,set1,49,-35.434874656137346,-0.3882290841893178,65.50698442274995,0.2505527194012147,11.39279068064795,1249
8isl,rank_weight,set1,49,-47.4669148726873,-0.5070670438362613,61.80849621469206,0.15270137877643528,7.087491894625186,1249
8isl,banded15,set1,49,-66.5740351881542,-0.6277215542689637,91.7866919050702,0.36874721618075507,16.257743107719435,1249
8isl,banded25,set1,49,-54.13543457369011,-0.5172670179717388,67.0951329636515,0.16899841212711436,7.5252569600523005,1249
8isl,beta_neutral,set1,49,-27.10444012381923,-0.439445471045206,34.06747855945968,0.1389493456198129,6.250244642851666,1249
8isl,long_only,set1,49,57.80308340189541,0.5782498374213276,43.50724180941043,0.06940853395332645,3.23916505685243,1249
8isl,sleeves_reg,set1,50,1.1197372972841044,0.014801607961493912,42.00938122133673,0.1323769154391726,6.0409198557565995,1249
8isl,sleeves_h5,set1,50,3.746581295436872,0.04479394232001695,41.40219356969024,0.23945878408403953,10.894178789648235,1249
8isl,rank_weight,set1,50,-3.443094975809638,-0.03893897048328473,47.67590834229043,0.1459801801234829,6.701287684832377,1249
8isl,banded15,set1,50,-23.134954519830515,-0.22650641931924392,72.21963410145587,0.28613889822362504,13.175904339956348,1249
8isl,banded25,set1,50,4.142958504998922,0.04256863178166661,60.14388273715671,0.13583801087097722,6.315417267725097,1249
8isl,beta_neutral,set1,50,-16.818529160972474,-0.19673568523289617,35.23142450280565,0.1556259256376271,6.819068718764153,1249
8isl,long_only,set1,50,70.95245885145151,0.5905973613714274,53.11234022421242,0.06783956266338272,3.4293352775345882,1249
8isl,sleeves_reg,set1,51,31.479586832534494,0.46100888826040937,35.19595763443089,0.12184859827187312,5.484667964303225,1249
8isl,sleeves_h5,set1,51,34.6596836593678,0.4609916046113359,35.92383455959948,0.22632824048291336,10.279892805672118,1249
8isl,rank_weight,set1,51,30.54384297841673,0.39414001473701504,41.35058944730145,0.1359773168472944,6.2316167547181776,1249
8isl,banded15,set1,51,23.558991463827766,0.2729049881563748,44.81599152332067,0.23219122441126697,11.13496351730907,1249
8isl,banded25,set1,51,39.80411152359121,0.47514182067456645,41.96631243469643,0.10219778620614506,4.82507744521545,1249
8isl,beta_neutral,set1,51,24.352343943124612,0.3154395659284501,34.399826392751535,0.1456493002733578,6.231028126074546,1249
8isl,long_only,set1,51,78.98478762027472,0.6318240565679913,53.69610457322146,0.05985757513635863,3.1877304746667052,1249
8isl,sleeves_reg,set2,48,78.58601473336665,1.2113108332196345,14.273123162149219,0.12805828594755955,6.419434189356526,1251
8isl,sleeves_h5,set2,48,93.89754934355413,1.3072910113228557,15.956981962951215,0.23569931449178494,11.970487330561369,1251
8isl,rank_weight,set2,48,93.80488080993533,1.24504945855748,16.025627160529414,0.1403887779831195,7.207808057758597,1251
8isl,banded15,set2,48,75.82459624826188,0.8068607977680342,43.51212300530145,0.30052695647292804,15.892416176430652,1251
8isl,banded25,set2,48,94.83573334979258,1.113335756234389,30.897043142143943,0.12587925180223386,6.995278510035645,1251
8isl,beta_neutral,set2,48,49.786797480560445,0.6746111894540365,22.14190311957544,0.15479487500666966,7.457965459952477,1251
8isl,long_only,set2,48,117.88247327596349,0.9248125227352555,44.496636304467316,0.06379579595134807,3.638467380608085,1251
8isl,sleeves_reg,set2,49,44.61999177613019,0.7519813869349055,19.795577504023555,0.14712291464609234,7.583633600241651,1251
8isl,sleeves_h5,set2,49,65.50189819556216,0.9743692183340102,22.578564638037594,0.28273049019136626,14.557291693199643,1251
8isl,rank_weight,set2,49,52.51791968850008,0.7790921877695937,20.76817788679119,0.15878445235729674,8.417966686567501,1251
8isl,banded15,set2,49,96.3326274505957,0.9601565226932566,30.648971612244875,0.6327702297937087,33.201927256732105,1251
8isl,banded25,set2,49,73.15422051861462,0.8150600833035212,27.009715152594577,0.31483041639916515,17.283313201092806,1251
8isl,beta_neutral,set2,49,26.439555131364305,0.4185706869065907,20.443180966484668,0.16821762440413857,8.396895831800752,1251
8isl,long_only,set2,49,103.77350867129826,0.8012882152287624,45.81740824820502,0.07082313999530947,4.288031697026616,1251
8isl,sleeves_reg,set2,50,64.76433939097316,1.1629971884076409,11.892476058189287,0.14106789878572026,7.014974412200242,1251
8isl,sleeves_h5,set2,50,63.481861062594724,1.0012784407394058,11.238166346222565,0.27061009178447903,13.577277723254177,1251
8isl,rank_weight,set2,50,67.1449823753425,1.0556024654052727,15.834731556445448,0.1541039139255947,7.9128190055415715,1251
8isl,banded15,set2,50,94.0252355193818,1.0066346128807682,17.48925789141815,0.5514636229171939,26.720559731899524,1251
8isl,banded25,set2,50,69.14892736278615,0.8434012188310354,18.81898463320507,0.26890649382709236,13.239253782395018,1251
8isl,beta_neutral,set2,50,41.656683008082936,0.6889482836776397,21.226122009361188,0.16365614688833513,7.750393855061585,1251
8isl,long_only,set2,50,117.92271603913846,0.9716637401164944,43.4256465050088,0.07079631127463053,4.039036702979067,1251
8isl,sleeves_reg,set2,51,38.63523634430767,0.7259390502745827,21.927760719738963,0.1483082664258301,7.758957977948225,1251
8isl,sleeves_h5,set2,51,33.817700145649454,0.5335725391267743,26.899226022317475,0.27815316732069867,14.556024636803176,1251
8isl,rank_weight,set2,51,38.781635094225884,0.6259911757531063,24.724825525727308,0.1600795736329895,8.90722962333078,1251
8isl,banded15,set2,51,33.114138767817245,0.3467542988457044,33.59602427455069,0.6140267962946369,33.59322904693324,1251
8isl,banded25,set2,51,-1.4299552723959934,-0.01670103368441904,44.675908676934114,0.29190397303202886,17.228638223120605,1251
8isl,beta_neutral,set2,51,24.362927855492984,0.42353896981010436,20.99893156559295,0.16422395906079998,8.272549164946188,1251
8isl,long_only,set2,51,94.90510315336024,0.7604645891504942,46.14686818864993,0.07286214697159175,4.770670832708827,1251
8isl,sleeves_reg,set3,48,26.177895262079765,0.3645072447843282,16.345219962055324,0.11481879985121031,5.332163136576668,1250
8isl,sleeves_h5,set3,48,42.03708268916953,0.5389997572099018,17.05744403065049,0.20629275789336252,9.613847688149216,1250
8isl,rank_weight,set3,48,31.25658271939932,0.38600500452461717,17.029299747196752,0.1306596805656617,6.17670226933208,1250
8isl,banded15,set3,48,40.12326575658708,0.4349610439751965,20.04147503767699,0.17913683962099594,8.70280800276498,1250
8isl,banded25,set3,48,30.811996636655536,0.3438015272849634,19.038784946253205,0.07487819360918556,3.7831911501631894,1250
8isl,beta_neutral,set3,48,2.905274086233277,0.029856619493324316,29.664097482419432,0.1448313358152976,6.453871893442323,1250
8isl,long_only,set3,48,91.0362656902436,0.7043068086266423,47.844227749234705,0.05792263505714315,2.9352782903088013,1250
8isl,sleeves_reg,set3,49,31.14368431274317,0.43292654451943485,30.15230991166054,0.14067623999856008,6.390901146531279,1250
8isl,sleeves_h5,set3,49,54.747919417121594,0.6891652337858734,33.20671350634717,0.24499800852560816,11.132504155185291,1250
8isl,rank_weight,set3,49,34.54440560170091,0.41738301792981136,33.706662807234125,0.15334812776879544,7.128789436265658,1250
8isl,banded15,set3,49,28.997386430548843,0.3018648825298589,31.757276503362363,0.3217190516166804,14.894204017643617,1250
8isl,banded25,set3,49,87.62927846661532,0.9277325096675773,27.492136770437455,0.15175355225852635,7.082676847229818,1250
8isl,beta_neutral,set3,49,48.53426432169952,0.43799842565542046,23.37601244390974,0.17662022547077058,7.723108393333345,1250
8isl,long_only,set3,49,94.29578422142775,0.70040933862808,55.47678805858283,0.06847398244247514,3.4552597267089498,1250
8isl,sleeves_reg,set3,50,3.282954721409565,0.05175239320479543,26.933673431101084,0.12686077506079016,5.772603821654254,1250
8isl,sleeves_h5,set3,50,16.77958603464068,0.23879838178787186,26.439300302400447,0.23912571112224534,10.919736234165386,1250
8isl,rank_weight,set3,50,-2.239865277047,-0.029936700685002142,32.18014222519503,0.14002477878275194,6.521260251306327,1250
8isl,banded15,set3,50,9.044815734629982,0.10733400271800389,32.87526134759801,0.3199205788480398,14.441326924465386,1250
8isl,banded25,set3,50,23.83265375282563,0.2867721450625147,23.287168491401385,0.15258165377423027,6.89782941174583,1250
8isl,beta_neutral,set3,50,7.226094064058761,0.08181106686702222,29.218026163979378,0.15399854914086972,6.749825620244761,1250
8isl,long_only,set3,50,84.6231210412843,0.6802885535937959,50.1683587070482,0.06483234293079913,3.205444213080051,1250
8isl,sleeves_reg,set3,51,-3.1871298420951466,-0.03855320370275931,24.875775330185153,0.12876198617501894,5.909683528434724,1250
8isl,sleeves_h5,set3,51,17.28732093634732,0.1900520064742824,28.51817048118634,0.23848943323341687,10.927381477155173,1250
8isl,rank_weight,set3,51,-1.7973765323181041,-0.0192385546340863,28.92657527126027,0.14164792507535037,6.5704969636894335,1250
8isl,banded15,set3,51,15.579316340256048,0.14730833842194352,35.24158597396222,0.1979263696307184,9.193885892532691,1250
8isl,banded25,set3,51,24.401051628939534,0.22655463805077963,20.541878336100307,0.10158538521929308,4.83612099356123,1250
8isl,beta_neutral,set3,51,-1.510303815413817,-0.01426254972176041,33.69892792628643,0.16393865097274724,7.200639222543234,1250
8isl,long_only,set3,51,70.88970739372907,0.5292672226774737,53.21695355392095,0.06487606910214147,3.226284264854756,1250
8isl,sleeves_reg,set4,48,40.15558745108168,0.7105247783546405,22.275864751289976,0.12623848284458478,5.773570728175057,1251
8isl,sleeves_h5,set4,48,43.88090313297871,0.6896840575916466,22.407910628551576,0.23335962934125756,10.686138819724585,1251
8isl,rank_weight,set4,48,39.69771791540803,0.6194788637239337,24.84588270414849,0.13947692481106938,6.474684447516978,1251
8isl,banded15,set4,48,83.92189292857253,1.0524721908077692,37.408150589206066,0.27252750982152074,12.444423740831217,1251
8isl,banded25,set4,48,55.83937080803595,0.8072192729247076,21.386096977482424,0.12363613726887858,5.619164198486719,1251
8isl,beta_neutral,set4,48,39.26026719993291,0.6769033854705871,15.15480894913418,0.1413886248855658,6.371949520980669,1251
8isl,long_only,set4,48,83.88138786169952,0.7345030653755429,47.605766137867846,0.06565822274814048,3.1590057259297297,1251
8isl,sleeves_reg,set4,49,21.682068898630934,0.36702614385413196,24.02263109819712,0.12674296590588047,5.8122132441799685,1251
8isl,sleeves_h5,set4,49,29.83644477086211,0.4419785107723139,16.508448388625887,0.2417793639844921,11.154384992943495,1251
