arm,panel,seed,window,n_days,pearson_ic,pearson_t,rank_ic,net_pct,sharpe,mdd_pct,turnover,cost_pct,trigger_rate,avg_hold_days
onenas_8isl,set2,45,2020,253,0.02726915384013236,1.7212077484309696,0.027300091707419538,20.851910831301005,0.6905902401175527,32.287506406093264,1.3704021001976283,17.553659168698992,1.0,1.0
onenas_8isl,set2,45,2021,252,0.01934750851674598,1.275752442287943,0.01939843492661961,9.887085746130131,0.5892766860131473,12.897049054071235,1.1873324869047623,13.046774253869875,1.0,1.0
onenas_8isl,set2,45,2022,251,-0.0007156531892699886,-0.055501122767159274,-0.0013080413870425087,-14.252813800391802,-0.7478371278059536,35.4172975385506,1.2782669189243032,12.300273800391835,1.0,1.0
onenas_8isl,set2,45,2023,250,0.023831622160472216,1.7826249099004896,0.022527176317786186,16.248125807192253,1.0122347099240998,9.882374999918655,1.4078832184,11.307514192807748,1.0,1.0
onenas_8isl,set2,45,2024,245,0.03768802454972194,3.068068086955541,0.031643201096401355,24.8687544515416,1.8249337375658932,7.016015302416164,1.361757168571429,11.999275548458394,1.0,1.0
onenas_8isl,set2,45,2022-24,746,0.02012311341058065,2.704564463625154,0.017501420857797868,26.873898882494668,0.5465685350514412,35.4172975385506,1.3493934481233243,35.597231117505345,1.0,1.0
onenas_8isl,set2,45,2020-24,1251,0.021412078874553646,3.4190860677876183,0.01986521883565347,57.592498594263105,0.577635349150007,32.287506406093264,1.3213282182653865,66.21806140573685,1.0,1.0
onenas_8isl,set2,46,2020,253,0.003818126948806367,0.27808924561340476,0.007063327775841647,-14.708998777523108,-0.5032174285593226,48.226577578524335,1.0214879290513834,12.741668777523117,1.0,1.0
onenas_8isl,set2,46,2021,252,0.01728175894162319,1.3517176119795884,0.008943647439271393,11.9086582118325,0.8325724995757301,11.66615311246364,0.7959749319444442,8.607921788167486,1.0,1.0
onenas_8isl,set2,46,2022,251,0.008455254989199986,0.7138608717322293,0.01192019377681134,2.160840633502177,0.14209125290859617,19.792210951585602,0.5732598657370519,5.761069366497825,1.0,1.0
