suite,panel,seed,window,net_pct,sharpe,mdd_pct
8isl,set1,49,2020-24,-54.13543457369011,-0.5172670179717388,67.0951329636515
8isl,set1,50,2020,-25.844027121046214,-0.9314797089229806,60.14388273715671
8isl,set1,50,2021,11.52099510959079,0.6428196934941844,13.236053194368811
8isl,set1,50,2022,14.32824786432064,0.7258668156727923,14.575832527276525
8isl,set1,50,2023,1.5175803706301185,0.09914700355261587,15.381584444915191
8isl,set1,50,2024,3.283624745709033,0.22757833183100543,9.995589770223182
8isl,set1,50,2022-24,25.77989229957865,0.5241047365582472,14.575832527276525
8isl,set1,50,2020-24,4.142958504998922,0.04256863178166661,60.14388273715671
8isl,set1,51,2020,-6.938153705967853,-0.2910846358468043,41.96631243469643
8isl,set1,51,2021,27.917985427835728,2.3218828754244134,6.891193634970002
8isl,set1,51,2022,14.76587964358831,0.8682920433103917,17.325156161382257
8isl,set1,51,2023,14.732982547849344,1.0690223613104681,8.459640298178606
8isl,set1,51,2024,-4.762732048619413,-0.31860842004746515,12.70116139611805
8isl,set1,51,2022-24,24.837949725725807,0.5414486776307912,17.325156161382257
8isl,set1,51,2020-24,39.80411152359121,0.47514182067456645,41.96631243469643
8isl,set2,48,2020,21.286277179968884,0.8047077607837793,30.897043142143943
8isl,set2,48,2021,15.142873643401822,1.0303051693042582,12.282373199619943
8isl,set2,48,2022,15.377475739217001,0.9887097682790977,14.814757740252466
8isl,set2,48,2023,25.45838912127014,2.057938525963364,6.52198802629444
8isl,set2,48,2024,10.718135070078091,0.9173990534380642,7.962156472287695
8isl,set2,48,2022-24,52.702343789615384,1.312358182852601,14.814757740252466
8isl,set2,48,2020-24,94.83573334979258,1.113335756234389,30.897043142143943
8isl,set2,49,2020,16.62552127815636,0.610698929164266,27.009715152594577
8isl,set2,49,2021,16.684238738134276,1.1371759445079819,10.017951393064076
8isl,set2,49,2022,26.718747908446254,1.547771543193786,10.288240003430268
8isl,set2,49,2023,16.63077466781946,1.1465183333555167,8.487480246931431
8isl,set2,49,2024,-6.869395499029659,-0.5706174332543447,12.802623780393004
8isl,set2,49,2022-24,41.60014515618332,0.9413701535851593,10.288240003430268
8isl,set2,49,2020-24,73.15422051861462,0.8150600833035212,27.009715152594577
8isl,set2,50,2020,11.737498313344917,0.49203392763930864,14.960685498859222
8isl,set2,50,2021,-8.356355757029709,-0.5970478330462342,20.273524969550866
8isl,set2,50,2022,26.070525252583245,1.5431399368853866,14.468325880835536
8isl,set2,50,2023,17.04127363038082,1.22353250378462,10.481355790647843
8isl,set2,50,2024,11.292076655838525,1.09259950379358,5.446684251543867
8isl,set2,50,2022-24,55.76056672884587,1.3343020965692836,14.468325880835536
8isl,set2,50,2020-24,69.14892736278615,0.8434012188310354,18.81898463320507
8isl,set2,51,2020,-3.046232687790651,-0.11396743319091096,35.52174727113625
8isl,set2,51,2021,-8.67576286430421,-0.607879914626617,17.668683449442252
8isl,set2,51,2022,2.4718426425485154,0.15720792633290193,27.56713114619828
8isl,set2,51,2023,-4.453076325538569,-0.33448799979558175,10.785083817441526
8isl,set2,51,2024,10.19640557501535,0.9185919960144958,4.317902822830454
8isl,set2,51,2022-24,13.282258260180651,0.3241224047340964,27.56713114619828
8isl,set2,51,2020-24,-1.4299552723959934,-0.01670103368441904,44.675908676934114
8isl,set3,48,2020,20.448767965804734,0.7134465690603873,15.999838741632033
8isl,set3,48,2021,8.914854343881979,0.6945704192889154,10.488109490995996
8isl,set3,48,2022,12.949468274533052,0.8041847898110871,15.391457443179032
8isl,set3,48,2023,12.093311716815306,0.943863888527639,9.184382484858173
8isl,set3,48,2024,-20.505573529014217,-1.4188656103329136,26.717607944654258
8isl,set3,48,2022-24,11.564281950860398,0.26970632820592955,19.855096187933267
8isl,set3,48,2020-24,30.811996636655536,0.3438015272849634,19.038784946253205
8isl,set3,49,2020,58.70852981173802,2.116270823416281,27.492136770437455
8isl,set3,49,2021,1.7344555315012313,0.10994112841771904,10.907673692115981
8isl,set3,49,2022,17.133728831741923,0.9525299575160243,17.636688921616585
8isl,set3,49,2023,1.0454691261059508,0.07423606264444017,13.355738421266771
8isl,set3,49,2024,-10.264130106775543,-0.6550623178055502,19.132706079590076
8isl,set3,49,2022-24,16.697480912526455,0.3503035133398064,17.636688921616585
8isl,set3,49,2020-24,87.62927846661532,0.9277325096675773,27.492136770437455
8isl,set3,50,2020,23.410838324139096,1.0354980176553525,14.708054808237863
8isl,set3,50,2021,-0.2323242033685312,-0.01637857979114406,12.470045277269884
8isl,set3,50,2022,-11.4875251655213,-0.7802709750586098,15.408605805535544
8isl,set3,50,2023,15.980964286000768,1.1480914290724265,8.045953744837078
8isl,set3,50,2024,-8.75731440343225,-0.6008777407299429,13.702906390452995
8isl,set3,50,2022-24,-0.5080294251074002,-0.011802904474134169,15.408605805535544
8isl,set3,50,2020-24,23.83265375282563,0.2867721450625147,23.287168491401385
8isl,set3,51,2020,32.94639039639643,1.0046943054768263,18.649748821988826
8isl,set3,51,2021,2.0169138203678227,0.11595105155795628,11.730509397384372
8isl,set3,51,2022,-0.7770767155211664,-0.03528440176422798,24.943938783703903
8isl,set3,51,2023,3.6685990053533195,0.25768628836494945,9.996098644714621
8isl,set3,51,2024,-19.855162598851045,-1.2855296274246428,24.299173947483325
8isl,set3,51,2022-24,-10.962655958025335,-0.2060831281524449,24.943938783703903
8isl,set3,51,2020-24,24.401051628939534,0.22655463805077963,20.541878336100307
8isl,set4,48,2020,4.123124882428112,0.2162490236283684,21.386096977482424
8isl,set4,48,2021,11.218587957234787,0.8701694429815043,11.370716401800216
8isl,set4,48,2022,19.006180114521946,1.3836576940912002,12.751718949928195
8isl,set4,48,2023,24.028918119570765,2.019039851887625,5.187031267901882
8isl,set4,48,2024,-6.546382966468643,-0.6331724939914383,14.926335895792157
8isl,set4,48,2022-24,40.45211327805759,1.109066424825471,12.751718949928195
8isl,set4,48,2020-24,55.83937080803595,0.8072192729247076,21.386096977482424
8isl,set4,49,2020,5.416960712235549,0.20516841273648712,25.296685712941326
8isl,set4,49,2021,7.051057480605018,0.5611737154671326,15.105887981547495
8isl,set4,49,2022,-12.23479023898584,-0.9940165173320028,18.13397048974666
