arm,panel,seed,rank_ic,net_pct,sharpe,mdd_pct,n_days
hp_W2_F2_repop100,set2,44,0.018058668665562678,15.21057747695831,0.6547185854134332,10.958285912399155,752
hp_W2_G1_rounds2,set1,42,0.017210759486874627,54.7765251708244,1.7229377041538991,12.057370115987053,755
hp_W2_G1_rounds2,set1,43,0.015701631200123797,24.80166511795509,0.7487177377593891,13.260142886382347,755
hp_W2_G1_rounds2,set1,44,0.020649878748184438,54.74819461439226,1.7654376713212585,14.654518375283418,755
hp_W2_G1_rounds2,set2,42,0.009603699178869317,12.356983311294853,0.4670187639507234,14.297803631953451,752
hp_W2_G1_rounds2,set2,43,0.011110582680225413,25.216374501525106,0.9686287726238278,10.545495967687309,752
hp_W2_G1_rounds2,set2,44,0.016728484177869953,8.42455274064526,0.3924239294759541,7.129851258687259,752
hp_W2_N1_nts600,set1,42,0.01628407571278494,33.73148011459673,1.2429264414157601,14.08351259416497,755
hp_W2_N1_nts600,set1,43,0.02372377260819819,50.289249308603466,1.745657548448379,11.915292544622305,755
hp_W2_N1_nts600,set1,44,0.00976511884091081,26.643170432898867,0.8683197949892227,16.875351272701007,755
hp_W2_N1_nts600,set2,42,0.016765969872207572,8.44853216476636,0.3656947518298781,10.928287066300864,752
hp_W2_N1_nts600,set2,43,0.014901524934039947,18.586415496760804,0.7570688654975186,11.19741673627828,752
hp_W2_N1_nts600,set2,44,0.017230128595574316,21.095435058811187,0.8599518184409025,8.34340619192364,752
hp_W2_R1_e5g10,set1,42,0.007224729701551762,10.8925201276438,0.36760700262429546,16.446136197287288,755
hp_W2_R1_e5g10,set1,43,0.013827199450169575,44.94783902387054,1.4663830288262976,12.442384864687918,755
hp_W2_R1_e5g10,set1,44,0.012805894954137469,42.59531824461596,1.6182650424154361,9.501415108014264,755
hp_W2_R1_e5g10,set2,42,0.016759324534815403,23.812580902654485,0.9467183479267108,6.672235565684402,752
hp_W2_R1_e5g10,set2,43,0.013892799417561372,12.416061588168942,0.5166709294610902,11.758575880209653,752
hp_W2_R1_e5g10,set2,44,0.014579606916585303,17.111951364690874,0.7090516384264,9.819392380797325,752
hp_W2_R2_e5g15,set1,42,0.012431236179394716,37.002536111365146,1.255654334215099,13.609770434200009,755
hp_W2_R2_e5g15,set1,43,0.009735209786493018,37.09731066306988,1.2784137041726167,14.201470408111563,755
hp_W2_R2_e5g15,set1,44,0.018034736464929712,53.15998294257383,2.264652201112079,5.671493228397336,755
hp_W2_R2_e5g15,set2,42,-0.006031797316785094,-9.706391976671135,-0.37947095482363274,21.028436177701025,752
hp_W2_R2_e5g15,set2,43,-0.0012783964434662331,-11.410235836943812,-0.4542697367784206,30.531555424188273,752
hp_W2_R2_e5g15,set2,44,0.016923429774067234,0.6645983297539774,0.030363079080335947,10.896906538442707,752
