generation,val_mse
0,0.9708766940130832
1,0.9685448822832927
2,0.9698478921495024
3,0.9703894224530145
4,0.9658478514530956
5,0.965895187161849
6,0.9615471803304932
7,0.964798828980213
8,0.9673237976776781
9,0.9689997228638337
10,0.9689680085299648
11,0.9706098898191744
12,0.9716066406741576
13,0.972386680742951
14,0.9726873066864481
15,0.9718907277455285
16,0.9724508872713642
17,0.9712211936415
18,0.9707903950883718
19,0.971864232529962
20,0.9730353404227201
21,0.973374895613734
22,0.9732322417044509
23,0.9726934580047383
24,0.9720688503855648
25,0.9734169516562019
26,0.9705671940905768
27,0.9711733235725337
28,0.9723453666279254
29,0.9736434492011566
30,0.9741453850569508
31,0.9747999608469913
32,0.9763892441698604
33,0.9736995716887679
34,0.9717188537303629
35,0.9721433565153639
36,0.972450705924662
37,0.9712485898827495
38,0.9719417882265766
39,0.9688112322385096
40,0.9689031868427491
41,0.9724424002830568
42,0.9719778437236367
43,0.9724687900349142
44,0.969113476874662
45,0.9706312150931558
46,0.9712255613695522
47,0.9677158841509544
48,0.9698093639079068
49,0.9699933636286969
50,0.968590054501434
51,0.9688592179298762
52,1.9748942903869533
53,0.9679760508401206
54,0.9724639582895259
55,0.9776977220873722
56,0.9844016678116781
57,0.9769493943343505
58,0.9727058028231204
59,0.9735072240508128
60,0.9748466607380128
61,0.9747542463856338
62,0.9745099007990741
63,0.9760254654040063
64,0.97420571914259
65,0.9702163246675455
66,0.9706404494350354
67,0.9713952624514626
68,0.9724694910764582
69,0.9731843391296292
70,1.9749050600210474
71,0.9715771049003302
72,0.9684864369570719
73,0.9686065710763198
74,0.966856741901438
75,0.9669782116773619
76,0.971131569908679
77,0.9702604523492009
78,0.9714056931886835
79,0.9557009249632572
80,0.964364527917163
81,0.9683857886244603
82,0.9678570137771659
83,0.9692357234428975
84,0.9694837901870795
85,0.969570148666675
86,0.9708091123080436
87,0.9730715717030504
88,0.9724108695263246
89,0.9699520134921084
90,0.9706186675562885
91,0.9735229552377503
92,0.974232850487405
93,0.9752185301487052
94,0.9736188243939196
95,0.9728922604731168
96,0.9733996398877144
97,0.9735086268873864
98,0.9743643124499546
99,0.9712034509529504
100,0.9675547802318656
101,0.9733504638130247
102,0.9739703916180328
103,0.9736584685530533
104,0.9713336367654216
105,0.9715145147018405
106,0.9739223693691371
107,0.9736961368501026
108,0.9754269358167015
109,0.9750336742263465
110,0.9755315657704934
111,1.8706550501859192
112,0.9718891632193475
113,0.9694443572280821
114,1.7869514617183697
115,0.9633592417745888
116,0.9630170100085408
117,0.9683357104070796
118,0.9689590409487664
119,0.9639749359814626
120,0.9659313544064976
121,0.971279773152712
122,0.9753054524942578
123,0.9734351234512454
124,0.9697228739359853
125,0.9724080162943951
126,0.9752587317568239
127,0.9736939779464631
128,0.9744513933858487
129,0.9752350914113057
130,0.9747704879277596
131,0.9749231548046152
132,0.9769121580086813
133,0.9750108760373125
