generation,val_mse
0,0.9721293595280829
1,0.9674925708583221
2,0.9692266388931747
3,0.9701669998980942
4,0.9648428289613135
5,0.962905982618707
6,0.9612768149510198
7,0.9637149192601001
8,0.9680868391928892
9,0.9710411743645997
10,0.970834848376
11,0.9706315330685265
12,0.9725112779449816
13,0.9744581531239751
14,0.972108703474007
15,0.9723352309912335
16,0.9724533569491098
17,0.9739216024887895
18,0.9721065847067248
19,0.9718778550456784
20,0.9721979912980013
21,0.9722457700089059
22,0.9740583085236021
23,0.9720439808473531
24,0.971764305345372
25,0.974198165953587
26,0.9722955435319064
27,0.9730400001955012
28,0.9705347911582817
29,0.9726883942669527
30,0.9758116774682819
31,0.9755897171275754
32,0.9743921624505071
33,0.9745000665535164
34,0.9761916230826843
35,0.9671292334709584
36,0.966986788744037
37,0.9668088877271805
38,0.967109442721096
39,0.9690844987862376
40,0.9692577345445765
41,0.9723584493438698
42,0.9713080290219434
43,0.9714147141446654
44,0.9661829191101763
45,0.9685705293759368
46,0.9691357217210496
47,0.9650913623515642
48,0.9661407492960622
49,0.9696873437997051
50,0.9687862964051003
51,0.9682247275625913
52,0.9675167070473941
53,0.9727859304869928
54,0.9765703966544375
55,0.9740497365508
56,0.9746843753778678
57,0.9768425625227498
58,0.977237188676931
59,0.9739494208942742
60,0.9737026468484682
61,0.9740662399408564
62,0.974422932912386
63,0.9718559187384038
64,0.9703685387212042
65,0.9693977586558291
66,0.9701806175153341
67,1.9749082125355437
68,0.9722162611196385
69,0.971939549523345
70,0.9674447948661794
71,0.9652715393635166
72,0.9637179240130248
73,0.9642745010458356
74,1.8262972374879205
75,0.9721863337556357
76,0.9742439268961788
77,0.9698582808647486
78,0.9699856002556707
79,0.9732818190490055
80,0.965618547500211
81,0.9688796407468208
82,0.9699889427375822
83,0.972600858444926
84,0.9711000287163043
85,0.9684835790708144
86,0.9703230023413686
87,0.9712701587790018
88,0.9732811777433559
89,0.9710217001088088
90,0.9723489416921941
91,0.9746313802867387
92,0.9672862710247745
93,0.9702956170537661
94,0.9686504236000771
95,0.9671038900636352
96,0.967033943459176
97,0.9701588738894048
98,0.9724281914098638
99,0.971739799922757
100,0.9716753116860701
101,0.9785369627617053
102,0.9725836618803597
103,0.9717531985436313
104,0.9725091607386703
105,0.9726607358373591
106,0.9725013624379658
107,0.976131129666094
108,0.9761679548452028
109,0.974964932785736
110,0.9733188411314261
111,0.9723995306509848
112,0.9713025843521631
113,0.9711805061360058
114,0.965415189202122
115,0.9631894728701513
116,0.961153112531087
117,0.9678448874966754
118,0.966889285410717
119,0.964105095663382
120,0.9672353145954046
121,0.9670261126437383
122,0.969156082256966
123,0.9719150717660132
124,0.9689238964279351
125,0.9756790028691108
126,0.979468668240943
127,0.9742419157170564
128,0.9772715854848081
129,1.9742320505668214
130,0.9739567475985207
131,0.9744113689514233
132,1.974505582407391
133,0.9746417174820884
134,0.974336956634324
135,0.9739622312045119
136,0.9745744425048636
137,0.974537457382066
138,0.9742631965030006
139,0.9742826044148877
140,1.9700954112470181
141,0.9730852868911207
142,0.9735124591349831
143,0.9739896286679179
144,0.9752352468332703
145,0.975169930456937
146,1.961036569925139
147,0.9746262606371363
148,0.9747422585080895
149,0.967067852473908
150,0.9656212243886542
151,0.963525291905662
152,0.9666366959779138
153,0.9659840931362329
154,0.9698845772957021
155,0.9716039783491998
156,0.9775927054005064
157,0.980936236058253
158,0.9773393985174625
159,0.9742452807348657
160,0.9749208322906994
161,0.9732333576983754
162,0.972939431115543
163,0.972589655514434
164,0.9724152445310988
165,0.973421492300822
166,0.9735834087010503
167,0.9743501235995659
168,0.9743471697199806
169,0.9749192938811412
170,0.9763694399715901
171,0.9739165277598654
172,0.9741157498708329
173,0.9733378912038185
174,0.9751246956185579
175,0.9736595294297375
176,0.9735356019880105
177,0.9706994911604132
178,0.9702951886335048
179,0.9643963016435355
180,0.9669886686296724
181,0.96889956731612
182,0.9743275906540376
183,0.9754818032796055
184,0.9715054133802423
185,0.9680239532940296
186,0.9698102023747935
187,1.1924339825317811
188,0.9714621520072888
189,0.9723788272989103
190,0.9751794910381554
191,0.9717832937619897
192,0.9741964116725707
193,0.9721762683145615
194,0.9719459959774454
195,0.9714834112981716
196,0.9698226393746915
197,0.967686549003469
198,0.9681800824004654
199,0.9680387357411405
200,0.9695984950793688
201,0.9709487885911053
202,0.9750959305975102
203,0.9766985700396081
204,0.9733875491391799
205,0.974532359754278
206,0.9761756757161715
207,0.9745631605903098
208,0.9722002762061294
209,0.971003782832386
210,0.9705270952122622
211,0.9737320754852845
212,0.9692547605183323
213,0.969806198452455
214,0.9747669550396174
215,0.9745258557113262
216,0.9719257509038369
217,0.976060107389838
218,0.978598388379012
219,0.9754073145822307
220,0.9771951116033332
221,0.9734761828276018
222,0.9724176362807984
223,0.9720235224755114
224,0.9719207155773445
225,0.9746272997810745
226,0.9736215108027481
227,0.9749808798461679
228,0.9727301474724968
229,0.9722497219629413
230,0.9739861969099766
231,0.9742440095633413
232,0.9726240212483952
233,0.973221704026831
234,0.9713775963371313
235,0.9717741270311159
236,0.9729219120992072
237,0.9712288597074126
238,0.9724677852482241
239,0.9743361711638227
240,0.9752135341888316
241,0.9739182938359859
242,0.9744509772801614
243,0.971321036507633
244,0.9725309435034322
245,0.9726601232778708
246,0.9751865180776446
247,0.9674820184652788
248,0.9688427515310385
249,0.9698615314381169
250,0.9702743167678639
251,0.973006655209557
252,0.976005521831131
253,0.9737645610573017
254,0.9743384825189932
255,0.9732844055260981
256,0.9742001030794849
257,0.9684178318909527
258,0.9684649378748603
259,0.9688187940238023
260,0.9676748483426375
261,0.9690020476942404
262,0.9738954719027028
263,0.9732912057595244
264,0.9768322231802238
265,0.9727369375192274
266,0.9696235047228599
267,0.9685919549649121
268,0.972616103554084
269,0.969840919298153
270,0.9737235640884387
271,0.9709198464348007
272,0.9747532160740258
273,0.9742535095974687
274,0.9713519042640903
275,0.9719170331462105
276,0.9740195978041173
277,0.9754718455101662
278,0.97706207960652
279,0.9733450328144612
280,0.974748668451179
281,0.9746160884751406
282,0.973603225870982
283,1.9741512233494332
284,0.9719232642447136
285,0.9690701004368348
286,0.969172960218212
287,0.9690470153446956
288,0.9697462365806329
289,0.969995510397927
290,0.973101284076521
291,1.973830568343929
292,0.9731029176060315
293,0.9737011499719366
294,0.9705342922856256
295,0.9710705041833234
296,0.9724840395367458
297,0.9718712082931382
298,0.9735383383863757
299,0.9741175725520413
