generation,val_mse
0,0.9709209237130181
1,0.9675276074737675
2,0.9689591210768969
3,0.9686718562514277
4,0.9678432941865341
5,0.9631428415076255
6,0.9591838227273258
7,0.9635456363137332
8,0.9689334048283589
9,0.9686180341204244
10,0.9692684973639516
11,0.9710440646399814
12,0.972230993842592
13,0.9740971606440565
14,0.9727955762003074
15,0.9724288383699596
16,0.9714931594755462
17,0.9702936372607818
18,0.9696900822225679
19,0.9716385875238147
20,0.973020225334392
21,0.9718249637693485
22,0.97263641070723
23,0.9723879745025584
24,0.9703872292120626
25,0.97278281574679
26,0.9715093596744875
27,0.969535364811752
28,0.9698005733362255
29,0.9703630261564633
30,0.9720637781676152
31,0.9727667653324799
32,0.9742733919234012
33,0.9727626547154758
34,0.972816235745899
35,0.9720903662609781
36,0.9685535314731193
37,0.9665358710009091
38,0.9682301103983718
39,0.9684423911024524
40,0.9699007067545179
41,0.9707778666745538
42,0.9702884976364473
43,0.968471317367606
44,0.967165689912954
45,0.9707927221427631
46,0.9629452839632516
47,0.9598378979046571
48,0.9604223219034889
49,0.9602472084136747
50,0.9650072617958786
51,0.964470440850134
52,0.962032993520195
53,0.9681410298236023
54,0.9716668465942123
55,0.9730557361816813
56,0.978766322152263
57,0.9741550687763814
58,0.9816411398849679
59,0.9730610306620219
60,0.9737647243574448
61,0.970708375237497
62,0.9722961776528353
63,0.9698437126580176
64,0.9737453946110323
65,0.9679428912443109
66,0.9701144675245907
67,0.9696745086174912
68,0.9715494622022585
69,0.9725485489758102
70,0.9728894969231396
71,0.9736100852568866
72,0.9720691428057642
73,0.9643532897467326
74,0.9669397890434025
75,0.971554868827703
76,0.971908788175374
77,0.9710215542476833
78,0.9673200267454052
79,0.9734725014810783
80,0.9656121603367077
81,0.9688726304730432
82,0.9699420066386836
83,0.9705749407272554
84,0.9763263848495011
85,0.9699354849359998
86,0.9722399984983258
87,0.9684530711971084
88,0.9719083560843456
89,0.9694502029011239
90,0.9716546503028523
91,0.9726311361960653
92,0.9718355018459977
93,0.9727526461648663
94,0.9712268294716975
95,0.9707143668930863
96,1.9749051657099272
97,0.9705228815829036
98,0.9706483839069945
99,0.9717977896171401
100,0.9672934534044851
101,0.9713553709150856
102,0.9725876277450183
103,0.9720681076148844
104,0.973419117648611
105,0.969509704005846
106,0.9676789779545628
107,0.9724785096131147
108,0.9754597494395862
109,0.9756871609499019
110,0.9724684870963599
111,0.9728362785986031
112,0.9709139541684216
113,1.9585583194877105
114,1.974771423771078
115,0.965336562913931
116,0.9612112684498801
117,0.9706550191913599
118,0.9731306816896977
119,0.963168600870316
120,0.9656783928318372
121,0.9749471888671483
122,0.9749622668198781
123,0.9758470977568475
124,0.9691137264131583
125,0.9756990498230773
126,0.9770422387799313
127,0.9733599543982939
128,0.9745504233495444
129,0.9749843599785901
130,0.9724825621764378
131,0.9766323590854981
132,0.9728931790329958
133,0.9748513003857857
134,0.9733086310095862
135,0.9738869527244783
136,1.974901368509442
137,0.9750567160265841
138,0.9751996559670695
139,0.9772576493127237
140,0.9777650303306253
141,0.9779568745355405
142,0.9806538704622713
143,0.9768798462767202
144,0.9736743846899434
145,0.9736774450727235
146,0.9766025631772604
147,0.9707145792481751
148,0.9709067924178265
149,0.9686146192647043
150,0.9665145353802741
151,0.9633328144386764
152,0.9639652556389872
153,0.9618340928581471
154,0.9700414115196894
155,0.97366480602544
156,0.9768257345532386
157,0.981034706798432
158,0.9772959867743501
159,0.971154764958454
160,0.9736669341200117
161,1.9634948106041947
162,0.978418109213919
163,0.9769864634069182
164,0.9748975196363219
165,0.9748970954390778
166,0.9738030498925846
167,0.9748895403509437
168,0.9748935045499088
169,0.9748958576567932
170,0.9709500689216483
171,0.9767547445878093
172,0.9769534467521788
173,1.9572462998239843
174,0.9746442175664982
175,1.974890555038825
176,0.9735890000963004
177,0.9734688775979453
178,1.974907147559815
179,0.970258138885358
180,0.9688838566607385
181,0.9687281891646555
182,0.9684573767404866
183,0.9690155729368761
184,0.9700952226853947
185,0.9702077825458408
186,0.9733277565353059
187,1.4675526497867517
188,0.9709150114385696
189,0.9709495601400066
190,0.970289919204019
191,0.9716239816582656
192,0.9792430587397587
193,0.9735767244909611
194,0.9728075881355173
195,0.9709291429325708
196,0.9707353179118061
197,1.0570397471441237
198,0.9658641990697835
199,0.9665459250125888
