generation,val_mse
0,0.9741412632024057
1,0.9730366820822103
2,0.9728327751567843
3,0.9719195729139231
4,0.9724698265257313
5,0.9749705829134055
6,0.9744064023873477
7,0.9679319193513963
8,0.9674366203882774
9,0.9691940460308895
10,0.9700691996827157
11,0.974065327497863
12,0.974884980600986
13,0.9798730390706245
14,0.9722783428859377
15,0.9709161049198268
16,0.9694818675763347
17,0.9686473659016223
18,0.9697390701590898
19,0.9694772609919649
20,0.9716229999926516
21,0.972013144519786
22,0.9735634754112736
23,0.9725801855527313
24,0.9730625241949461
25,0.9758777626876469
26,0.9665731927374791
27,0.969180206703839
28,0.9648812833845553
29,0.9648462915393735
30,0.967903478928442
31,0.9703123353563653
32,0.9747453747678291
33,0.9781055638182583
34,0.9726954827650728
35,0.9750098345978708
36,0.9717466657917455
37,0.9713001947730145
38,0.9669585094340793
39,0.9642239004133543
40,0.9619296228106716
41,0.9658169721765794
42,0.968510655370625
43,0.975192339134584
44,0.9720328912712325
45,0.9761903282940394
46,0.9762792283046448
47,0.9754465263852892
48,0.9747188103568845
49,0.9726210625625956
50,0.9696453892579509
51,0.9717014221193138
52,0.9707673093958743
53,0.9626714386358928
54,0.9630044253469886
55,0.9752497452380309
56,0.9777417032796294
57,0.9737282245938637
58,0.9740077320492728
59,0.9653516162945631
60,0.9831886545889638
61,0.9735971713924045
62,0.9732829673951836
63,0.9750863299044671
64,0.9731693524282379
65,0.9716276142547962
66,0.9726004645419288
67,0.9724460301909094
68,0.9696654767145793
69,0.9717391502571524
70,0.9734586562401532
71,0.9756596947716782
72,0.9737420847047047
73,0.9734358691449128
74,0.9738805598672463
75,0.9691640313835543
76,0.9710087233293473
77,0.9717715585540782
78,0.9692460828723813
79,0.964744521260693
80,0.969144079797404
81,0.9723161852976454
82,0.9735329669102226
83,0.9711421434361519
84,0.9701275844326335
85,0.9754952865634219
86,0.9798655084000829
87,0.9768486084410262
88,0.9743582662676371
89,0.9749017076022131
90,0.9745938457990315
91,0.971709325042842
92,0.9724353395939677
93,0.9726060992658947
94,0.9743814530536801
95,0.9706369844064691
96,0.9704447385949115
97,0.9711800410981782
