arm,panel,seed,year,n_days,net_pct,sharpe
periodic_ridge_monthly,set3_core7,42,2018,251,4.45325965655264,0.6825183049567258
periodic_ridge_monthly,set3_core7,42,2019,252,0.9154343518487394,0.14239188489010476
periodic_ridge_monthly,set4_core7,42,2015,252,12.085624875007115,2.08559687133636
periodic_ridge_monthly,set4_core7,42,2016,252,-0.08312006805729771,-0.012492935484544205
periodic_ridge_monthly,set4_core7,42,2017,251,11.477547964689988,1.9766435292943623
periodic_ridge_monthly,set4_core7,42,2018,251,2.756188746040128,0.4135765993809247
periodic_ridge_monthly,set4_core7,42,2019,252,12.787925595310787,1.966073422686475
periodic_ridge_quarterly,set1_core7,42,2015,252,-1.5117380705154018,-0.19384681589978459
periodic_ridge_quarterly,set1_core7,42,2016,252,17.802125436291877,1.9080613574252674
periodic_ridge_quarterly,set1_core7,42,2017,251,6.420270052817212,0.7722813092059412
periodic_ridge_quarterly,set1_core7,42,2018,251,16.11437632633466,1.7899290214665406
periodic_ridge_quarterly,set1_core7,42,2019,252,13.941999636685537,1.352748285112518
periodic_ridge_quarterly,set2_core7,42,2015,252,12.316933479803833,1.7566049721483552
periodic_ridge_quarterly,set2_core7,42,2016,252,5.790107534748344,0.7363188395124798
periodic_ridge_quarterly,set2_core7,42,2017,251,4.093342932365095,0.687152499113283
periodic_ridge_quarterly,set2_core7,42,2018,251,14.029286201137378,2.140963916703128
periodic_ridge_quarterly,set2_core7,42,2019,252,10.274869786337401,1.3785476075053391
periodic_ridge_quarterly,set3_core7,42,2015,252,8.625767446345115,1.61086982774943
periodic_ridge_quarterly,set3_core7,42,2016,252,3.95647536480783,0.6701216843377351
periodic_ridge_quarterly,set3_core7,42,2017,251,0.7717889670307843,0.138824023502958
periodic_ridge_quarterly,set3_core7,42,2018,251,4.3152681473792125,0.6553389915327802
periodic_ridge_quarterly,set3_core7,42,2019,252,1.5470469080179376,0.242083624573618
periodic_ridge_quarterly,set4_core7,42,2015,252,11.508200146969688,1.995787161402288
periodic_ridge_quarterly,set4_core7,42,2016,252,-0.6380073196715557,-0.09600580079145114
periodic_ridge_quarterly,set4_core7,42,2017,251,11.800184788945526,2.045675843587889
periodic_ridge_quarterly,set4_core7,42,2018,251,3.875168893041512,0.5833408115374431
periodic_ridge_quarterly,set4_core7,42,2019,252,12.867590537186405,2.0110905098947724
periodic_ridge_yearly,set1_core7,42,2015,252,-2.427047198602567,-0.2979751197033966
periodic_ridge_yearly,set1_core7,42,2016,252,14.90227800990851,1.5837939713400935
periodic_ridge_yearly,set1_core7,42,2017,251,5.719050531528132,0.6734889954325068
periodic_ridge_yearly,set1_core7,42,2018,251,18.251079755637825,1.9516865143947553
periodic_ridge_yearly,set1_core7,42,2019,252,12.807621448121997,1.4130454549530589
periodic_ridge_yearly,set2_core7,42,2015,252,12.604934191789313,1.814916238863661
periodic_ridge_yearly,set2_core7,42,2016,252,6.007931251774051,0.7492391872343825
periodic_ridge_yearly,set2_core7,42,2017,251,2.9703677517834337,0.48596209951762986
periodic_ridge_yearly,set2_core7,42,2018,251,14.986467174624849,2.2065263844093854
periodic_ridge_yearly,set2_core7,42,2019,252,9.107562705593653,1.2587290557806796
periodic_ridge_yearly,set3_core7,42,2015,252,6.897281553401484,1.336905534885794
periodic_ridge_yearly,set3_core7,42,2016,252,2.442737880048466,0.40835410406504913
periodic_ridge_yearly,set3_core7,42,2017,251,-0.6754257274756398,-0.12257490264323544
periodic_ridge_yearly,set3_core7,42,2018,251,4.517286034478493,0.6837802113428051
periodic_ridge_yearly,set3_core7,42,2019,252,0.14754799507482075,0.02357074910296185
periodic_ridge_yearly,set4_core7,42,2015,252,11.077724546668685,1.8959636378379976
periodic_ridge_yearly,set4_core7,42,2016,252,-2.2265938358214825,-0.331445500661978
periodic_ridge_yearly,set4_core7,42,2017,251,12.061922477669155,2.0903838411739954
periodic_ridge_yearly,set4_core7,42,2018,251,4.44514310194088,0.6632845381354087
periodic_ridge_yearly,set4_core7,42,2019,252,10.44039782633797,1.6005202769181381
ridge,set1_core7,42,2015,252,-2.8756468307464447,-0.43352666523418576
ridge,set1_core7,42,2016,252,16.94749524807725,1.9386796421490866
ridge,set1_core7,42,2017,251,7.272519067990256,0.9936515760765099
ridge,set1_core7,42,2018,251,17.226292973972683,2.115899715325689
ridge,set1_core7,42,2019,252,18.03747629709847,1.799818412376064
ridge,set2_core7,42,2015,252,11.641058365974937,1.7068324969324482
ridge,set2_core7,42,2016,252,6.431631131153956,0.838476811236633
ridge,set2_core7,42,2017,251,3.688982470701753,0.629083775558948
ridge,set2_core7,42,2018,251,15.116311175478728,2.329042065907755
ridge,set2_core7,42,2019,252,8.87838924526983,1.2235010370949653
ridge,set3_core7,42,2015,252,8.44440109080791,1.5920169535903106
ridge,set3_core7,42,2016,252,3.4968916555335543,0.5957057704172418
ridge,set3_core7,42,2017,251,0.05646202992948268,0.010308339326701062
ridge,set3_core7,42,2018,251,4.147060506414403,0.6494303947583313
ridge,set3_core7,42,2019,252,0.28413093034568676,0.0446099231382524
ridge,set4_core7,42,2015,252,11.44482586025357,1.820504421962832
ridge,set4_core7,42,2016,252,-2.6545894779820842,-0.38109480311226884
ridge,set4_core7,42,2017,251,12.67918224699307,2.077631266880748
ridge,set4_core7,42,2018,251,2.6553207747913055,0.380695412636981
ridge,set4_core7,42,2019,252,13.660015199144798,2.035306753765189
str1,set1_core7,42,2015,252,3.1264617585163226,0.6039410464239938
str1,set1_core7,42,2016,252,3.274687677539662,0.7522898378742449
str1,set1_core7,42,2017,251,4.190793559713689,1.0488668136035608
str1,set1_core7,42,2018,251,-1.9165255252719102,-0.3917739973656445
str1,set1_core7,42,2019,252,-3.0719982783994584,-0.6027040774404171
str1,set2_core7,42,2015,252,1.0537770402828368,0.2574332987333282
str1,set2_core7,42,2016,252,-2.487280762144529,-0.554286866582247
str1,set2_core7,42,2017,251,3.522745523168675,1.0036698681076894
str1,set2_core7,42,2018,251,7.8547204073110795,1.7844321751158279
str1,set2_core7,42,2019,252,-1.890950795721094,-0.393327785568523
str1,set3_core7,42,2015,252,-1.0525410697798347,-0.22076569043599018
str1,set3_core7,42,2016,252,2.9697740484935116,0.6304193389093745
str1,set3_core7,42,2017,251,0.9455409500061197,0.2462045578174507
str1,set3_core7,42,2018,251,2.340086081319507,0.4198748788275554
str1,set3_core7,42,2019,252,-2.659001306840741,-0.5148303072092948
str1,set4_core7,42,2015,252,0.223391118047234,0.05726336488239137
str1,set4_core7,42,2016,252,-3.2283506201649805,-0.6949207732528581
str1,set4_core7,42,2017,251,4.625725794886921,1.515812886348157
str1,set4_core7,42,2018,251,-0.7940807688485794,-0.16460832681489931
str1,set4_core7,42,2019,252,-1.733442048757696,-0.3388041542322937
str5,set1_core7,42,2015,252,-2.550374573937278,-0.5076660332345784
str5,set1_core7,42,2016,252,1.2950150882846252,0.21427465513462138
str5,set1_core7,42,2017,251,1.0672754667170794,0.21992166603442825
str5,set1_core7,42,2018,251,4.153634933147437,0.7067686501540417
str5,set1_core7,42,2019,252,1.5876745029108705,0.27858329727333175
str5,set2_core7,42,2015,252,1.951299528003641,0.4104216264304216
str5,set2_core7,42,2016,252,0.652548333005739,0.1103295538820204
str5,set2_core7,42,2017,251,4.541826534917007,1.057607762714903
str5,set2_core7,42,2018,251,3.2230526447614842,0.616140219751915
str5,set2_core7,42,2019,252,-2.9432419557671348,-0.5593794889287307
str5,set3_core7,42,2015,252,9.774272006517284,1.8990788774118696
str5,set3_core7,42,2016,252,6.818930604711887,1.3964878599082393
str5,set3_core7,42,2017,251,1.497798151736892,0.3182549765321705
str5,set3_core7,42,2018,251,6.658554300012372,1.0490673369986283
str5,set3_core7,42,2019,252,-0.6890337247240924,-0.12655720036787962
str5,set4_core7,42,2015,252,3.043431776301281,0.6617709812180861
str5,set4_core7,42,2016,252,-7.720338589278461,-1.3510141159172484
str5,set4_core7,42,2017,251,2.811745421413734,0.6226799102490614
str5,set4_core7,42,2018,251,-2.9296340810691777,-0.5225167152693904
str5,set4_core7,42,2019,252,6.390776362699067,1.025285219200627
ew_buy_hold,set1_core7,42,2015,252,5.755987890322518,0.3841258740289229
ew_buy_hold,set1_core7,42,2016,252,18.49495062588438,1.2595251712792752
ew_buy_hold,set1_core7,42,2017,251,29.971467423463395,2.9509852944122863
ew_buy_hold,set1_core7,42,2018,251,-6.15374965800686,-0.2607677351415179
ew_buy_hold,set1_core7,42,2019,252,43.571354411718474,2.2126158569588577
ew_buy_hold,set2_core7,42,2015,252,1.3347606103353102,0.08648668349673284
ew_buy_hold,set2_core7,42,2016,252,20.375819352911677,1.3217306732187042
ew_buy_hold,set2_core7,42,2017,251,32.01008008037698,2.834620633832157
ew_buy_hold,set2_core7,42,2018,251,-9.496784430430964,-0.38097545345387696
ew_buy_hold,set2_core7,42,2019,252,46.847123095205404,2.0587250078950454
ew_buy_hold,set3_core7,42,2015,252,3.078869945508393,0.19697585464314118
ew_buy_hold,set3_core7,42,2016,252,16.20982378535312,1.0645188541355008
ew_buy_hold,set3_core7,42,2017,251,31.293316225093438,2.884379565625661
ew_buy_hold,set3_core7,42,2018,251,3.2558398707159544,0.124968780922967
ew_buy_hold,set3_core7,42,2019,252,41.843687954177405,1.788708877047604
ew_buy_hold,set4_core7,42,2015,252,5.957253683211297,0.4000041218688902
ew_buy_hold,set4_core7,42,2016,252,15.87721957335243,1.0854851634169156
ew_buy_hold,set4_core7,42,2017,251,24.190653019308417,2.520326536421432
ew_buy_hold,set4_core7,42,2018,251,-7.119901356684241,-0.33484865288815785
ew_buy_hold,set4_core7,42,2019,252,49.711445343317315,2.6378798819087526
