date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.484171,0.281413,0.217383
2020-01-03,8,0.529436,0.564691,0.425054
2020-01-06,8,0.435538,-0.314572,-0.216584
2020-01-07,8,0.428739,-0.017193,-0.068812
2020-01-08,8,0.454375,-0.052446,-0.026663
2020-01-09,8,0.468479,-0.019834,0.000576
2020-01-10,8,0.466242,-0.222100,-0.173721
2020-01-13,8,0.485028,0.155457,0.105126
2020-01-14,8,0.449611,0.006531,-0.013733
2020-01-15,8,0.309710,0.010182,0.023073
2020-01-16,8,0.547011,-0.025210,-0.010516
2020-01-17,8,0.564490,-0.166415,-0.116315
2020-01-21,8,0.468407,-0.056327,-0.005726
2020-01-22,8,0.431628,-0.009990,-0.023205
2020-01-23,8,0.571531,0.061131,0.040768
2020-01-24,8,0.579568,-0.299784,-0.274418
2020-01-27,8,0.470135,-0.534169,-0.378043
2020-01-28,8,0.269957,0.117511,0.070816
2020-01-29,8,0.498865,-0.008740,-0.003391
2020-01-30,8,0.479496,0.130676,0.081140
2020-01-31,8,0.436261,-0.282044,-0.206363
2020-02-03,8,0.179139,0.186481,0.098115
2020-02-04,8,0.489762,-0.096816,-0.058499
2020-02-05,8,0.482497,0.007299,0.002053
2020-02-06,8,0.456865,0.322215,0.245414
2020-02-07,8,0.432197,-0.028958,-0.003481
2020-02-10,8,0.431381,-0.024971,-0.027827
2020-02-11,8,0.552777,0.061513,0.033685
2020-02-12,8,0.459787,0.042265,0.041421
2020-02-13,8,0.488904,0.296828,0.212581
2020-02-14,8,0.456916,-0.305642,-0.204994
2020-02-18,8,0.567323,-0.012825,-0.005390
2020-02-19,8,0.525989,-0.124241,-0.110744
2020-02-20,8,0.409844,0.334862,0.231417
2020-02-21,8,0.446781,-0.000384,0.025018
2020-02-24,8,0.459750,-0.350710,-0.249172
2020-02-25,8,-0.038861,-0.156440,-0.069472
2020-02-26,8,-0.011072,-0.306008,-0.100432
2020-02-27,8,0.353092,-0.004419,-0.019100
2020-02-28,8,-0.009106,-0.014745,-0.010456
2020-03-02,8,0.073668,0.132645,0.097335
2020-03-03,8,0.307858,-0.037747,-0.008788
2020-03-04,8,0.090173,-0.052825,-0.044094
2020-03-05,8,0.309401,-0.347525,-0.216675
2020-03-06,8,0.036670,-0.025933,-0.013866
2020-03-09,8,0.125327,-0.524567,-0.222281
2020-03-10,8,0.004504,0.553571,0.191977
2020-03-11,8,0.080442,-0.116452,-0.055270
2020-03-12,8,-0.038509,-0.288576,-0.100125
2020-03-13,8,0.002362,-0.122761,-0.031464
2020-03-16,8,0.008980,0.108501,0.047803
2020-03-17,8,-0.041451,-0.442577,-0.129448
2020-03-18,8,-0.054378,-0.043953,-0.012617
2020-03-19,8,-0.032845,0.617997,0.190851
2020-03-20,8,-0.069878,0.060618,0.022365
2020-03-23,8,-0.063701,-0.032229,-0.005894
2020-03-24,8,-0.058319,0.088771,0.020504
2020-03-25,8,0.007707,0.183180,0.070432
2020-03-26,8,0.045529,0.336415,0.128175
2020-03-27,8,0.023773,0.064693,0.023265
2020-03-30,8,-0.022761,-0.158106,-0.048932
2020-03-31,8,0.037561,0.132789,0.057275
2020-04-01,8,0.008482,-0.108584,-0.051861
2020-04-02,8,0.005594,-0.148404,-0.056483
2020-04-03,8,-0.008421,-0.109462,-0.040276
2020-04-06,8,-0.013576,0.159735,0.057779
2020-04-07,8,0.225882,0.326226,0.193457
2020-04-08,8,-0.037102,-0.146141,-0.036531
2020-04-09,8,0.030036,0.136977,0.045246
2020-04-13,8,-0.028469,0.041160,0.015486
2020-04-14,8,0.121670,-0.268501,-0.125990
2020-04-15,8,0.186070,-0.283553,-0.161310
2020-04-16,8,0.265443,-0.410892,-0.240775
2020-04-17,8,0.208694,0.501381,0.271123
2020-04-20,8,0.237542,0.295017,0.175181
2020-04-21,8,0.162719,0.020699,0.005961
2020-04-22,8,0.076958,0.000096,0.004574
2020-04-23,8,0.060617,0.129104,0.054514
2020-04-24,8,0.106291,0.154308,0.091573
2020-04-27,8,0.127282,0.349085,0.173830
2020-04-28,8,0.007807,-0.019811,0.004538
2020-04-29,8,0.005856,-0.135379,-0.031820
2020-04-30,8,-0.022476,0.015369,0.002785
2020-05-01,8,0.126558,-0.274655,-0.105534
2020-05-04,8,0.126242,-0.306736,-0.160288
2020-05-05,8,0.180072,-0.184547,-0.117947
2020-05-06,8,0.307380,-0.443895,-0.277997
2020-05-07,8,0.307554,0.438794,0.278628
2020-05-08,8,0.143985,0.088326,0.069099
2020-05-11,8,0.110639,0.395822,0.195459
2020-05-12,8,0.266225,-0.438132,-0.259654
2020-05-13,8,0.213956,-0.480791,-0.280300
2020-05-14,8,0.280316,0.414485,0.260576
2020-05-15,8,0.111789,0.072658,0.034346
2020-05-18,8,0.197589,0.613970,0.345066
2020-05-19,8,-0.051963,0.299827,0.091094
2020-05-20,8,0.095643,0.309802,0.145148
2020-05-21,8,0.026674,0.028481,-0.010955
2020-05-22,8,0.103893,0.120257,0.049768
2020-05-26,8,0.152708,0.384527,0.198889
2020-05-27,8,0.021561,0.010711,-0.000405
2020-05-28,8,0.001735,-0.130503,-0.038699
2020-05-29,8,0.035857,-0.314339,-0.121657
2020-06-01,8,0.155918,0.472721,0.246771
2020-06-02,8,0.033356,0.198679,0.062941
2020-06-03,8,0.046441,0.236283,0.075606
2020-06-04,8,0.059794,-0.163977,-0.055294
2020-06-05,8,0.076316,-0.335671,-0.129064
2020-06-08,8,0.074059,-0.059723,-0.025367
2020-06-09,8,0.060072,0.341442,0.152005
2020-06-10,8,0.088541,0.451184,0.196747
2020-06-11,8,0.006788,0.308368,0.100912
2020-06-12,8,0.082315,-0.397983,-0.158319
2020-06-15,8,0.082912,0.010038,0.004742
2020-06-16,8,0.015918,-0.345243,-0.137131
2020-06-17,8,0.113967,0.448601,0.215126
2020-06-18,8,0.024634,0.033140,0.007779
2020-06-19,8,0.056944,0.227313,0.098079
2020-06-22,8,0.029131,0.265853,0.119895
2020-06-23,8,0.061409,0.097539,0.039616
2020-06-24,8,0.033984,-0.093219,-0.039436
2020-06-25,8,0.146932,-0.236348,-0.136927
2020-06-26,8,0.157973,-0.236695,-0.140852
2020-06-29,8,0.151240,0.472707,0.252425
2020-06-30,8,0.179009,0.138549,0.099676
2020-07-01,8,0.185025,0.031215,0.023649
2020-07-02,8,0.190122,0.171289,0.087695
2020-07-06,8,0.223066,0.124664,0.062149
2020-07-07,8,0.250839,-0.329924,-0.199028
2020-07-08,8,0.369974,0.027997,0.005738
2020-07-09,8,0.302085,-0.549571,-0.354322
2020-07-10,8,-0.003972,0.517302,0.185888
2020-07-13,8,-0.037221,-0.032946,-0.021068
2020-07-14,8,-0.013206,-0.165066,-0.063809
2020-07-15,8,-0.021323,0.594371,0.185023
2020-07-16,8,-0.022840,-0.238660,-0.079379
2020-07-17,8,0.223492,-0.314358,-0.193894
2020-07-20,8,0.139609,-0.485845,-0.246447
2020-07-21,8,0.244037,0.224068,0.155558
2020-07-22,8,0.098302,-0.053113,-0.019712
2020-07-23,8,0.160940,-0.006195,-0.020888
2020-07-24,8,0.416646,-0.174855,-0.156291
2020-07-27,8,0.421797,-0.128749,-0.126867
2020-07-28,8,0.419702,0.526007,0.371921
2020-07-29,8,0.256069,0.039718,0.021333
2020-07-30,8,0.376944,0.075743,0.047779
2020-07-31,8,0.079969,-0.123947,-0.060444
2020-08-03,8,0.040254,-0.112568,-0.050336
2020-08-04,8,0.020099,0.086792,0.036435
2020-08-05,8,0.057911,0.183364,0.083193
2020-08-06,8,-0.005399,0.190293,0.077743
2020-08-07,8,0.106963,0.024928,0.008860
2020-08-10,8,0.120638,0.066856,0.039688
2020-08-11,8,0.066685,-0.145608,-0.082485
2020-08-12,8,0.089614,0.425203,0.196939
2020-08-13,8,0.102144,-0.249100,-0.123109
2020-08-14,8,0.281862,0.344515,0.194466
2020-08-17,8,0.286301,0.002017,-0.028295
2020-08-18,8,0.308506,-0.252749,-0.174766
2020-08-19,8,0.272797,0.134765,0.098487
2020-08-20,8,0.208534,0.372464,0.226723
2020-08-21,8,0.259931,-0.257186,-0.112509
2020-08-24,8,0.194094,0.014456,-0.002365
2020-08-25,8,0.292416,0.275589,0.184634
2020-08-26,8,0.167978,0.002113,0.009772
2020-08-27,8,0.142147,0.285838,0.152869
2020-08-28,8,0.049693,-0.128812,-0.109448
2020-08-31,8,0.111789,0.302872,0.150336
2020-09-01,8,0.041862,0.414633,0.172017
2020-09-02,8,0.036152,-0.055474,-0.010288
2020-09-03,8,0.106026,-0.122272,-0.051765
2020-09-04,8,0.252972,-0.494213,-0.282389
2020-09-08,8,0.281475,0.255163,0.156074
2020-09-09,8,0.225539,-0.113048,0.003445
2020-09-10,8,0.240147,-0.077315,-0.065666
2020-09-11,8,0.272492,-0.238139,-0.132269
2020-09-14,8,0.241650,0.036068,0.018968
2020-09-15,8,0.360580,-0.243193,-0.128872
2020-09-16,8,0.315397,0.093747,0.065486
2020-09-17,8,0.259074,-0.042071,-0.022209
2020-09-18,8,0.310427,0.018825,-0.012737
2020-09-21,8,0.343286,-0.158743,-0.117014
2020-09-22,8,0.228225,-0.136384,-0.061501
2020-09-23,8,0.335342,-0.066417,-0.041056
2020-09-24,8,0.276594,0.303749,0.161549
2020-09-25,8,0.279516,0.289817,0.186387
2020-09-28,8,0.330454,0.062767,0.029664
2020-09-29,8,0.358268,-0.071885,-0.051152
2020-09-30,8,0.438546,-0.015993,-0.027239
2020-10-01,8,0.438158,-0.057965,-0.040204
2020-10-02,8,0.340593,-0.108187,-0.080936
2020-10-05,8,0.381056,0.016183,-0.012053
2020-10-06,8,0.399002,0.290873,0.207616
2020-10-07,8,0.252615,0.128707,0.096074
2020-10-08,8,0.424490,-0.149546,-0.100828
2020-10-09,8,0.407357,0.347139,0.225630
2020-10-12,8,0.383509,-0.095519,-0.044370
2020-10-13,8,0.321283,-0.173086,-0.111381
2020-10-14,8,0.401276,-0.045869,-0.031885
2020-10-15,8,0.362511,0.193771,0.146639
2020-10-16,8,0.304137,-0.039959,-0.024780
2020-10-19,8,0.497709,-0.146510,-0.126555
2020-10-20,8,0.492067,0.152642,0.123337
2020-10-21,8,0.328750,0.234277,0.169196
2020-10-22,8,0.420741,0.111463,0.099292
2020-10-23,8,0.415905,-0.148239,-0.096771
2020-10-26,8,0.433294,0.342153,0.252245
2020-10-27,8,0.328825,-0.359746,-0.237659
2020-10-28,8,0.449995,-0.042308,-0.039616
2020-10-29,8,0.444370,-0.062480,-0.075714
2020-10-30,8,0.442157,0.000912,-0.008607
2020-11-02,8,0.270821,-0.206110,-0.134382
2020-11-03,8,0.306610,-0.119396,-0.080588
2020-11-04,8,0.286561,0.064595,0.018451
2020-11-05,8,0.237143,0.076502,0.085450
2020-11-06,8,0.353936,-0.100322,-0.066675
2020-11-09,8,0.591134,0.419554,0.349832
2020-11-10,8,0.282720,0.191318,0.134574
2020-11-11,8,0.388321,0.606743,0.426026
2020-11-12,8,0.230478,0.202079,0.132149
2020-11-13,8,0.368993,0.122656,0.077299
2020-11-16,8,0.478114,-0.372665,-0.260516
2020-11-17,8,0.499304,-0.043225,-0.017647
2020-11-18,8,0.474673,0.317326,0.229400
2020-11-19,8,0.248722,-0.200403,-0.092509
2020-11-20,8,0.455812,0.046100,0.038523
2020-11-23,8,0.373068,-0.049800,-0.024178
2020-11-24,8,0.395582,-0.394314,-0.269412
2020-11-25,8,0.453195,0.328275,0.252197
2020-11-27,8,0.315936,0.209369,0.127155
2020-11-30,8,0.219674,0.042789,0.024730
2020-12-01,8,0.363485,-0.207453,-0.146867
2020-12-02,8,0.405131,-0.317655,-0.207551
2020-12-03,8,0.431343,-0.429381,-0.303986
2020-12-04,8,0.515236,-0.210195,-0.149304
2020-12-07,8,0.342737,0.314083,0.210408
2020-12-08,8,0.139852,0.052206,0.002983
2020-12-09,8,0.174381,0.107192,0.044483
2020-12-10,8,0.150636,-0.354800,-0.175000
2020-12-11,8,0.181348,0.131774,0.058391
2020-12-14,8,0.231449,0.251207,0.152173
2020-12-15,8,0.286437,0.049368,0.037671
2020-12-16,8,0.250585,0.162328,0.082497
2020-12-17,8,0.300614,-0.015655,-0.000493
2020-12-18,8,0.285316,-0.006291,0.004682
2020-12-21,8,0.306263,-0.082265,-0.061837
2020-12-22,8,0.346349,-0.249574,-0.183121
2020-12-23,8,0.424332,0.280946,0.196218
2020-12-24,8,0.295198,0.434273,0.273373
2020-12-28,8,0.401279,0.094614,0.049256
2020-12-29,8,0.354426,0.226523,0.133565
2020-12-30,8,0.165850,0.163225,0.093892
2020-12-31,8,0.180372,0.175139,0.101702
2021-01-04,8,0.141793,-0.162889,-0.085181
2021-01-05,8,0.157551,-0.314867,-0.151801
2021-01-06,8,0.195360,0.017577,0.003420
2021-01-07,8,0.478450,-0.312339,-0.214454
2021-01-08,8,0.403800,0.312956,0.205630
2021-01-11,8,0.270242,-0.004178,-0.017815
2021-01-12,8,0.350544,-0.211583,-0.140444
2021-01-13,8,0.331247,0.255090,0.158163
2021-01-14,8,0.315359,-0.222596,-0.147803
2021-01-15,8,0.515970,0.361776,0.257035
2021-01-19,8,0.279218,-0.099215,-0.026303
2021-01-20,8,0.358340,0.244207,0.170108
2021-01-21,8,0.370430,0.095089,0.064257
2021-01-22,8,0.346191,-0.093264,-0.057659
2021-01-25,8,0.413823,0.078467,0.048271
2021-01-26,8,0.323643,-0.080918,-0.063421
2021-01-27,8,0.315452,-0.278772,-0.169460
2021-01-28,8,0.353795,0.210526,0.162773
2021-01-29,8,0.306826,0.347853,0.231357
2021-02-01,8,0.422394,0.270003,0.172797
2021-02-02,8,0.388400,-0.044664,-0.017575
2021-02-03,8,0.335328,0.039139,0.006002
2021-02-04,8,0.504380,-0.200413,-0.130096
2021-02-05,8,0.594786,-0.002593,0.000576
2021-02-08,8,0.424689,-0.157851,-0.113133
2021-02-09,8,0.555219,0.064883,0.042041
2021-02-10,8,0.404438,-0.119526,-0.070432
2021-02-11,8,0.437870,-0.155978,-0.122941
2021-02-12,8,0.494883,0.021949,-0.020156
2021-02-16,8,0.468040,-0.182002,-0.126170
2021-02-17,8,0.355061,0.244609,0.164682
2021-02-18,8,0.416032,0.042072,0.049856
2021-02-19,8,0.449504,0.107856,0.103505
2021-02-22,8,0.392434,-0.184228,-0.129568
2021-02-23,8,0.509744,-0.241644,-0.187503
2021-02-24,8,0.553648,-0.265572,-0.220444
2021-02-25,8,0.640089,0.447054,0.385534
2021-02-26,8,0.304088,0.438190,0.250096
2021-03-01,8,0.392485,-0.147049,-0.098920
2021-03-02,8,0.542737,0.355659,0.275282
2021-03-03,8,0.460857,-0.242269,-0.168872
2021-03-04,8,0.624771,0.229074,0.175102
2021-03-05,8,0.391545,0.001681,-0.033577
2021-03-08,8,0.437973,-0.296602,-0.222989
2021-03-09,8,0.553401,0.616371,0.470756
2021-03-10,8,0.239105,0.172873,0.083469
2021-03-11,8,0.483046,0.125768,0.082581
2021-03-12,8,0.397386,-0.002257,-0.001248
2021-03-15,8,0.625512,0.329860,0.257419
2021-03-16,8,0.376035,0.322688,0.237143
2021-03-17,8,0.350825,-0.089032,-0.042833
2021-03-18,8,0.576337,0.050134,0.036903
2021-03-19,8,0.548321,0.321224,0.252173
2021-03-22,8,0.297448,0.434904,0.256134
2021-03-23,8,0.240600,0.133612,0.094646
2021-03-24,8,0.384929,-0.361593,-0.239388
2021-03-25,8,0.508856,0.062045,0.029304
2021-03-26,8,0.321886,-0.052010,-0.030264
2021-03-29,8,0.577111,0.218503,0.185306
2021-03-30,8,0.584936,0.259425,0.235466
2021-03-31,8,0.483547,0.286359,0.220319
2021-04-01,8,0.407983,0.044038,0.019461
2021-04-05,8,0.467001,-0.120362,-0.074835
2021-04-06,8,0.564510,0.258350,0.222605
2021-04-07,8,0.389700,0.232910,0.167563
2021-04-08,8,0.420871,0.125717,0.065498
2021-04-09,8,0.499372,-0.083173,-0.054238
2021-04-12,8,0.497664,0.176291,0.104118
2021-04-13,8,0.232793,0.136093,0.081668
2021-04-14,8,0.286577,0.349828,0.214612
2021-04-15,8,0.235747,0.163997,0.092291
2021-04-16,8,0.251305,-0.229885,-0.143795
2021-04-19,8,0.280673,-0.155560,-0.077522
2021-04-20,8,0.554049,-0.175619,-0.156951
2021-04-21,8,0.593432,0.469337,0.376122
2021-04-22,8,0.355037,0.106229,0.102473
2021-04-23,8,0.630914,0.046151,0.037023
2021-04-26,8,0.599564,-0.109444,-0.099952
2021-04-27,8,0.346563,0.054218,0.042801
2021-04-28,8,0.266948,-0.372455,-0.201489
2021-04-29,8,0.364872,-0.078659,-0.058923
2021-04-30,8,0.305982,-0.326458,-0.203365
2021-05-03,8,0.426540,0.054746,0.032654
2021-05-04,8,0.593202,-0.466636,-0.372593
2021-05-05,8,0.624040,0.090811,0.072149
2021-05-06,8,0.505900,0.189877,0.149760
2021-05-07,8,0.524466,0.119438,0.063421
2021-05-10,8,0.544058,0.158571,0.115450
2021-05-11,8,0.349843,0.243325,0.163666
2021-05-12,8,0.372705,0.120678,0.105529
2021-05-13,8,0.389711,0.284918,0.194470
2021-05-14,8,0.308973,-0.008788,-0.002839
2021-05-17,8,0.296708,-0.191073,-0.125688
2021-05-18,8,0.730492,0.527756,0.454154
2021-05-19,8,0.361125,0.059650,0.031729
2021-05-20,8,0.456008,-0.214457,-0.137815
2021-05-21,8,0.508359,0.206733,0.153565
2021-05-24,8,0.592207,0.163945,0.142245
2021-05-25,8,0.432914,0.244466,0.162125
2021-05-26,8,0.328033,0.139653,0.087155
2021-05-27,8,0.458271,-0.071653,-0.039676
2021-05-28,8,0.463324,-0.114345,-0.085798
2021-06-01,8,0.593054,-0.029006,-0.021321
2021-06-02,8,0.573836,-0.117269,-0.101333
2021-06-03,8,0.552653,-0.227179,-0.145294
2021-06-04,8,0.520655,-0.087643,-0.076267
2021-06-07,8,0.513720,0.012438,-0.016711
2021-06-08,8,0.563749,-0.027420,-0.041116
2021-06-09,8,0.524246,-0.094282,-0.084166
2021-06-10,8,0.630756,-0.548406,-0.452809
