date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.078561,-0.041112,0.008727
2020-01-03,8,0.074192,-0.258212,-0.120245
2020-01-06,8,0.072055,0.158146,0.048843
2020-01-07,8,0.056398,0.016188,0.024914
2020-01-08,8,0.037250,0.069964,0.041856
2020-01-09,8,0.020546,-0.266667,-0.108321
2020-01-10,8,0.081285,-0.256243,-0.109332
2020-01-13,8,0.064705,0.047737,0.014011
2020-01-14,8,0.031472,0.224837,0.088965
2020-01-15,8,0.083289,0.056138,0.020852
2020-01-16,8,0.074491,0.276596,0.122304
2020-01-17,8,0.063477,-0.278401,-0.104532
2020-01-21,8,0.152494,0.037126,0.027243
2020-01-22,8,0.110091,0.215483,0.107364
2020-01-23,8,0.047128,0.253404,0.108659
2020-01-24,8,0.125653,-0.057205,-0.027145
2020-01-27,8,0.134246,-0.228039,-0.139564
2020-01-28,8,0.182855,0.407636,0.195692
2020-01-29,8,0.105004,0.050666,0.027350
2020-01-30,8,0.110803,-0.212569,-0.091737
2020-01-31,8,0.002821,0.015943,-0.002092
2020-02-03,8,0.056090,0.059404,0.046920
2020-02-04,8,-0.001984,0.064639,0.038966
2020-02-05,8,0.003772,0.035538,0.030306
2020-02-06,8,0.028046,0.105038,0.032526
2020-02-07,8,-0.029264,-0.113333,-0.043416
2020-02-10,8,-0.043635,0.128185,0.031811
2020-02-11,8,-0.042188,0.245438,0.082264
2020-02-12,8,-0.030390,0.123427,0.056264
2020-02-13,8,-0.042057,-0.268783,-0.076047
2020-02-14,8,0.031414,-0.404821,-0.167518
2020-02-18,8,0.021806,-0.037583,-0.009572
2020-02-19,8,0.043748,0.193392,0.090984
2020-02-20,8,0.006554,-0.086107,-0.029346
2020-02-21,8,-0.008229,-0.151371,-0.061241
2020-02-24,8,0.227405,-0.406887,-0.229964
2020-02-25,8,0.236244,-0.383287,-0.227911
2020-02-26,8,0.274018,-0.074588,-0.056182
2020-02-27,8,0.240954,-0.171017,-0.075246
2020-02-28,8,0.257465,-0.067185,-0.029112
2020-03-02,8,0.233792,0.252119,0.143265
2020-03-03,8,0.225759,0.151656,0.083337
2020-03-04,8,0.227899,0.049893,0.013926
2020-03-05,8,0.211868,0.233054,0.124478
2020-03-06,8,0.227690,-0.166931,-0.083013
2020-03-09,8,0.302823,0.421323,0.270828
2020-03-10,8,0.552149,-0.499676,-0.428187
2020-03-11,8,0.268969,-0.132459,-0.078211
2020-03-12,8,0.266208,-0.162328,-0.104574
2020-03-13,8,0.571398,-0.430341,-0.345762
2020-03-16,8,0.362326,-0.014840,-0.003866
2020-03-17,8,0.647635,0.088556,0.067215
2020-03-18,8,0.369182,0.071751,0.067119
2020-03-19,8,0.615105,-0.225642,-0.215654
2020-03-20,8,0.286541,-0.069966,-0.044586
2020-03-23,8,0.251933,0.247665,0.145222
2020-03-24,8,0.262082,-0.268761,-0.165786
