date,n_members,dispersion,ensemble_rank_ic,mean_member_rank_ic
2020-01-02,8,0.325049,0.331340,0.212353
2020-01-03,8,0.324473,0.213946,0.128607
2020-01-06,8,0.298354,-0.081252,-0.047707
2020-01-07,8,0.372818,-0.173502,-0.125009
2020-01-08,8,0.417424,-0.020217,-0.012869
2020-01-09,8,0.334347,-0.034624,-0.039664
2020-01-10,8,0.368837,0.006675,0.005522
2020-01-13,8,0.345283,0.025788,0.024202
2020-01-14,8,0.341648,0.077651,0.064814
2020-01-15,8,0.329429,-0.336959,-0.211566
2020-01-16,8,0.362850,0.197988,0.131966
2020-01-17,8,0.311700,0.151947,0.088508
2020-01-21,8,0.268956,-0.286798,-0.161393
2020-01-22,8,0.338782,-0.116754,-0.083577
2020-01-23,8,0.344229,-0.030208,-0.002041
2020-01-24,8,0.341485,-0.339441,-0.211020
2020-01-27,8,0.405769,-0.222708,-0.152041
2020-01-28,8,0.313613,0.040295,0.001465
2020-01-29,8,0.300875,-0.262224,-0.176367
2020-01-30,8,0.358268,0.017962,0.018679
2020-01-31,8,0.292958,-0.075976,-0.060576
2020-02-03,8,0.317928,-0.153865,-0.103313
2020-02-04,8,0.248956,0.097488,0.067263
2020-02-05,8,0.219736,0.531540,0.302053
2020-02-06,8,0.153648,-0.237526,-0.111633
2020-02-07,8,0.332650,-0.245594,-0.155090
2020-02-10,8,0.095932,0.003794,0.010972
2020-02-11,8,0.109988,0.297762,0.146134
2020-02-12,8,0.031569,0.162100,0.069088
2020-02-13,8,0.036718,-0.195942,-0.072185
2020-02-14,8,0.109652,-0.435058,-0.206026
2020-02-18,8,0.414732,-0.144308,-0.102761
2020-02-19,8,0.383684,0.144370,0.104142
2020-02-20,8,0.301780,0.312008,0.200024
2020-02-21,8,0.257764,-0.200408,-0.123481
2020-02-24,8,0.321176,-0.294078,-0.185894
2020-02-25,8,0.047711,-0.342642,-0.143145
2020-02-26,8,0.049604,-0.282435,-0.141501
2020-02-27,8,0.023358,0.182905,0.082413
2020-02-28,8,0.027319,-0.000072,-0.000084
2020-03-02,8,0.034526,0.244525,0.079736
2020-03-03,8,0.039952,-0.128377,-0.032785
2020-03-04,8,0.009034,-0.237987,-0.071104
2020-03-05,8,0.118738,-0.276450,-0.124418
2020-03-06,8,0.089607,-0.063536,-0.050576
2020-03-09,8,0.065385,-0.406888,-0.175210
2020-03-10,8,0.141188,0.414946,0.232667
2020-03-11,8,0.080162,-0.156624,-0.060731
2020-03-12,8,0.127976,-0.485734,-0.260696
2020-03-13,8,0.123810,0.130193,0.082641
2020-03-16,8,0.095003,-0.023486,-0.017719
2020-03-17,8,-0.104584,0.060049,0.016951
2020-03-18,8,-0.049631,-0.051686,-0.023564
2020-03-19,8,-0.073988,0.474278,0.141348
2020-03-20,8,-0.071583,0.049709,0.012217
2020-03-23,8,-0.063411,0.053939,0.011874
2020-03-24,8,0.002348,0.021086,-0.001475
2020-03-25,8,-0.068606,-0.401393,-0.128204
2020-03-26,8,0.106966,0.383248,0.186500
2020-03-27,8,-0.008024,0.360397,0.136354
2020-03-30,8,0.000569,0.204371,0.085275
2020-03-31,8,-0.049734,0.180268,0.042953
2020-04-01,8,-0.018254,0.060654,0.017959
2020-04-02,8,-0.072073,0.060568,0.018523
2020-04-03,8,-0.021372,0.029925,0.000228
2020-04-06,8,-0.022994,-0.103458,-0.032881
2020-04-07,8,0.018645,-0.422767,-0.170828
2020-04-08,8,0.223972,-0.196134,-0.096351
2020-04-09,8,0.059568,-0.229443,-0.117623
2020-04-13,8,0.132464,0.618340,0.313505
2020-04-14,8,-0.051278,-0.058501,-0.020228
2020-04-15,8,-0.035942,-0.260832,-0.112221
2020-04-16,8,-0.052941,-0.042843,-0.038956
2020-04-17,8,-0.058926,0.021517,0.024994
2020-04-20,8,0.008753,0.217152,0.066315
2020-04-21,8,-0.077856,-0.228850,-0.053313
2020-04-22,8,-0.049942,-0.186679,-0.075946
2020-04-23,8,-0.089812,-0.094314,-0.031562
2020-04-24,8,-0.080716,0.295101,0.085316
2020-04-27,8,-0.083933,0.209530,0.048726
2020-04-28,8,-0.105754,-0.136462,-0.034773
2020-04-29,8,0.029901,-0.571099,-0.218400
2020-04-30,8,0.084401,0.363698,0.202299
2020-05-01,8,-0.052526,0.298264,0.081740
2020-05-04,8,-0.041230,0.154803,0.036551
2020-05-05,8,-0.025368,0.129869,0.056893
2020-05-06,8,0.042731,0.186062,0.103117
2020-05-07,8,0.062175,-0.379292,-0.172429
2020-05-08,8,0.069502,-0.158878,-0.054369
2020-05-11,8,0.090887,0.685524,0.314439
2020-05-12,8,-0.037158,0.349181,0.109546
2020-05-13,8,-0.050679,0.068051,0.025622
2020-05-14,8,-0.069008,0.150513,0.043293
2020-05-15,8,-0.012121,0.051631,-0.006812
2020-05-18,8,0.039081,-0.245467,-0.103042
2020-05-19,8,-0.023079,-0.117757,-0.043060
2020-05-20,8,0.029837,-0.054319,-0.020147
2020-05-21,8,0.022113,-0.087460,-0.019330
2020-05-22,8,0.051009,0.162757,0.055311
2020-05-26,8,0.033976,-0.074394,-0.034122
2020-05-27,8,0.009798,-0.213883,-0.068964
2020-05-28,8,0.074670,0.525937,0.232593
2020-05-29,8,0.015963,0.251693,0.101285
2020-06-01,8,-0.003677,0.206661,0.070660
2020-06-02,8,0.008933,-0.305427,-0.115287
2020-06-03,8,0.075538,-0.401518,-0.176483
2020-06-04,8,0.096233,-0.586069,-0.276586
2020-06-05,8,0.130728,-0.456999,-0.228775
2020-06-08,8,0.160418,-0.317837,-0.151552
2020-06-09,8,0.147881,0.562201,0.285850
2020-06-10,8,0.101115,0.776686,0.360240
2020-06-11,8,0.073078,0.489219,0.208271
2020-06-12,8,0.194557,-0.503578,-0.281202
2020-06-15,8,0.176221,-0.074766,-0.056849
2020-06-16,8,0.146112,-0.473995,-0.230048
2020-06-17,8,0.140247,0.435511,0.219904
2020-06-18,8,0.183447,-0.236314,-0.134468
2020-06-19,8,0.095436,-0.132936,-0.060173
2020-06-22,8,0.146264,-0.030927,0.004978
2020-06-23,8,0.112859,-0.043506,-0.032631
2020-06-24,8,0.132781,0.094943,0.021680
2020-06-25,8,0.196392,0.040343,0.005132
2020-06-26,8,0.180130,-0.086539,-0.051861
2020-06-29,8,0.244431,0.117995,0.071741
2020-06-30,8,0.197928,0.180631,0.075390
